time_s,head_px,head_py,head_pz,head_rx,head_ry,head_rz,head_rw,handR_px,handR_py,handR_pz,handR_rx,handR_ry,handR_rz,handR_rw,handL_px,handL_py,handL_pz,handL_rx,handL_ry,handL_rz,handL_rw,gaze_x,gaze_y,gaze_z
6.5444,-0.0070,1.1309,-0.0122,0.1619,-0.0022,0.0059,0.9868,0.0973,0.7501,0.2492,0.1259,0.0691,0.1606,-0.9765,-0.1216,0.6429,0.1026,-0.2194,-0.2322,-0.1747,-0.9314,-0.0025,-0.3195,0.9476
6.6264,-0.0071,1.1309,-0.0124,0.1617,-0.0028,0.0069,0.9868,0.0973,0.7503,0.2493,0.1251,0.0691,0.1594,-0.9768,-0.1218,0.6431,0.1022,-0.2185,-0.2318,-0.1758,-0.9315,-0.0034,-0.3191,0.9477
6.6827,-0.0077,1.1309,-0.0127,0.1613,-0.0042,0.0079,0.9869,0.0973,0.7503,0.2490,0.1251,0.0689,0.1603,-0.9767,-0.1220,0.6432,0.1023,-0.2197,-0.2331,-0.1751,-0.9310,-0.0057,-0.3185,0.9479
6.7391,-0.0078,1.1308,-0.0125,0.1612,-0.0048,0.0082,0.9869,0.0975,0.7500,0.2491,0.1244,0.0693,0.1599,-0.9768,-0.1219,0.6437,0.1019,-0.2194,-0.2329,-0.1750,-0.9311,-0.0068,-0.3183,0.9480
6.8209,-0.0077,1.1309,-0.0127,0.1613,-0.0050,0.0082,0.9869,0.0979,0.7499,0.2498,0.1222,0.0710,0.1580,-0.9773,-0.1221,0.6444,0.1008,-0.2191,-0.2334,-0.1744,-0.9312,-0.0072,-0.3185,0.9479
6.8772,-0.0081,1.1309,-0.0131,0.1611,-0.0056,0.0088,0.9869,0.0978,0.7497,0.2499,0.1221,0.0702,0.1575,-0.9774,-0.1220,0.6454,0.1007,-0.2191,-0.2332,-0.1749,-0.9311,-0.0083,-0.3181,0.9480
6.9332,-0.0083,1.1310,-0.0132,0.1609,-0.0061,0.0091,0.9869,0.0980,0.7493,0.2501,0.1221,0.0704,0.1575,-0.9774,-0.1215,0.6453,0.1009,-0.2197,-0.2325,-0.1733,-0.9315,-0.0091,-0.3177,0.9482
7.0150,-0.0084,1.1311,-0.0132,0.1605,-0.0062,0.0093,0.9870,0.0980,0.7495,0.2499,0.1219,0.0704,0.1591,-0.9772,-0.1213,0.6452,0.1011,-0.2202,-0.2316,-0.1721,-0.9318,-0.0092,-0.3169,0.9484
7.0725,-0.0087,1.1310,-0.0134,0.1602,-0.0066,0.0097,0.9870,0.0979,0.7490,0.2501,0.1224,0.0703,0.1591,-0.9771,-0.1214,0.6453,0.1010,-0.2191,-0.2328,-0.1717,-0.9319,-0.0100,-0.3164,0.9486
7.1282,-0.0090,1.1309,-0.0135,0.1605,-0.0071,0.0098,0.9870,0.0978,0.7489,0.2501,0.1226,0.0705,0.1589,-0.9771,-0.1214,0.6446,0.1010,-0.2185,-0.2324,-0.1709,-0.9322,-0.0108,-0.3169,0.9484
7.1959,-0.0092,1.1310,-0.0132,0.1607,-0.0074,0.0107,0.9869,0.0976,0.7489,0.2501,0.1220,0.0695,0.1585,-0.9773,-0.1214,0.6446,0.1010,-0.2182,-0.2328,-0.1687,-0.9326,-0.0112,-0.3173,0.9483
7.2536,-0.0097,1.1310,-0.0133,0.1603,-0.0082,0.0112,0.9870,0.0977,0.7490,0.2502,0.1214,0.0695,0.1586,-0.9774,-0.1210,0.6432,0.1018,-0.2198,-0.2315,-0.1660,-0.9330,-0.0126,-0.3167,0.9485
7.3096,-0.0099,1.1310,-0.0133,0.1603,-0.0085,0.0114,0.9870,0.0977,0.7490,0.2503,0.1212,0.0696,0.1589,-0.9773,-0.1213,0.6436,0.1015,-0.2194,-0.2313,-0.1668,-0.9330,-0.0131,-0.3166,0.9485
7.3913,-0.0100,1.1311,-0.0131,0.1599,-0.0086,0.0116,0.9870,0.0976,0.7495,0.2503,0.1210,0.0698,0.1590,-0.9773,-0.1215,0.6433,0.1020,-0.2204,-0.2316,-0.1684,-0.9324,-0.0132,-0.3159,0.9487
7.4472,-0.0102,1.1314,-0.0129,0.1593,-0.0089,0.0121,0.9871,0.0976,0.7491,0.2504,0.1191,0.0697,0.1597,-0.9775,-0.1216,0.6437,0.1016,-0.2203,-0.2311,-0.1684,-0.9326,-0.0137,-0.3146,0.9491
7.5032,-0.0104,1.1316,-0.0129,0.1584,-0.0088,0.0118,0.9873,0.0977,0.7493,0.2505,0.1186,0.0692,0.1589,-0.9777,-0.1216,0.6428,0.1022,-0.2219,-0.2306,-0.1684,-0.9323,-0.0136,-0.3130,0.9496
7.5849,-0.0102,1.1314,-0.0129,0.1590,-0.0085,0.0119,0.9872,0.0977,0.7490,0.2505,0.1187,0.0689,0.1583,-0.9778,-0.1212,0.6438,0.1020,-0.2217,-0.2298,-0.1674,-0.9328,-0.0130,-0.3141,0.9493
7.6408,-0.0102,1.1310,-0.0128,0.1603,-0.0080,0.0120,0.9870,0.0977,0.7490,0.2504,0.1188,0.0688,0.1592,-0.9776,-0.1214,0.6428,0.1020,-0.2219,-0.2301,-0.1662,-0.9328,-0.0119,-0.3166,0.9485
7.6970,-0.0098,1.1308,-0.0124,0.1614,-0.0074,0.0121,0.9868,0.0978,0.7488,0.2504,0.1190,0.0691,0.1599,-0.9775,-0.1215,0.6431,0.1018,-0.2210,-0.2310,-0.1665,-0.9328,-0.0107,-0.3188,0.9478
7.7795,-0.0096,1.1314,-0.0123,0.1592,-0.0080,0.0121,0.9871,0.0977,0.7488,0.2504,0.1196,0.0690,0.1605,-0.9773,-0.1216,0.6428,0.1017,-0.2202,-0.2304,-0.1683,-0.9328,-0.0120,-0.3145,0.9492
7.8363,-0.0096,1.1321,-0.0124,0.1563,-0.0082,0.0120,0.9876,0.0977,0.7492,0.2503,0.1194,0.0685,0.1618,-0.9772,-0.1217,0.6436,0.1015,-0.2211,-0.2314,-0.1670,-0.9326,-0.0125,-0.3089,0.9510
7.8922,-0.0094,1.1327,-0.0125,0.1547,-0.0077,0.0119,0.9879,0.0979,0.7489,0.2503,0.1200,0.0687,0.1613,-0.9772,-0.1216,0.6448,0.1016,-0.2225,-0.2313,-0.1670,-0.9323,-0.0115,-0.3057,0.9520
7.9738,-0.0090,1.1317,-0.0119,0.1584,-0.0074,0.0116,0.9873,0.0981,0.7490,0.2507,0.1195,0.0690,0.1608,-0.9773,-0.1215,0.6456,0.1016,-0.2233,-0.2313,-0.1676,-0.9320,-0.0109,-0.3128,0.9497
8.0307,-0.0086,1.1309,-0.0115,0.1622,-0.0073,0.0118,0.9867,0.0980,0.7492,0.2507,0.1197,0.0687,0.1615,-0.9772,-0.1214,0.6456,0.1014,-0.2227,-0.2312,-0.1686,-0.9320,-0.0105,-0.3203,0.9473
8.0866,-0.0085,1.1309,-0.0113,0.1614,-0.0075,0.0112,0.9868,0.0982,0.7493,0.2509,0.1191,0.0688,0.1605,-0.9774,-0.1210,0.6457,0.1015,-0.2227,-0.2307,-0.1683,-0.9321,-0.0112,-0.3187,0.9478
8.1679,-0.0086,1.1323,-0.0115,0.1571,-0.0075,0.0114,0.9875,0.0984,0.7494,0.2513,0.1193,0.0691,0.1602,-0.9774,-0.1210,0.6453,0.1019,-0.2230,-0.2315,-0.1670,-0.9321,-0.0113,-0.3104,0.9505
8.2255,-0.0085,1.1328,-0.0115,0.1554,-0.0072,0.0114,0.9878,0.0984,0.7486,0.2518,0.1189,0.0683,0.1610,-0.9774,-0.1210,0.6451,0.1019,-0.2230,-0.2308,-0.1677,-0.9321,-0.0107,-0.3071,0.9516
8.2812,-0.0084,1.1323,-0.0112,0.1568,-0.0073,0.0111,0.9875,0.0984,0.7488,0.2516,0.1189,0.0683,0.1608,-0.9774,-0.1212,0.6452,0.1019,-0.2235,-0.2308,-0.1678,-0.9320,-0.0108,-0.3098,0.9507
8.3633,-0.0085,1.1317,-0.0110,0.1589,-0.0076,0.0112,0.9872,0.0984,0.7491,0.2515,0.1185,0.0682,0.1607,-0.9775,-0.1210,0.6448,0.1020,-0.2244,-0.2295,-0.1675,-0.9321,-0.0115,-0.3140,0.9494
8.4193,-0.0088,1.1317,-0.0108,0.1592,-0.0080,0.0112,0.9872,0.0985,0.7491,0.2516,0.1184,0.0689,0.1603,-0.9775,-0.1206,0.6447,0.1023,-0.2257,-0.2285,-0.1663,-0.9323,-0.0122,-0.3144,0.9492
8.4753,-0.0090,1.1322,-0.0107,0.1573,-0.0084,0.0113,0.9875,0.0984,0.7491,0.2518,0.1180,0.0686,0.1606,-0.9775,-0.1205,0.6454,0.1021,-0.2253,-0.2286,-0.1665,-0.9323,-0.0130,-0.3108,0.9504
8.5567,-0.0089,1.1319,-0.0106,0.1581,-0.0081,0.0116,0.9873,0.0982,0.7488,0.2516,0.1188,0.0685,0.1609,-0.9774,-0.1208,0.6444,0.1022,-0.2241,-0.2289,-0.1675,-0.9324,-0.0123,-0.3124,0.9499
8.6144,-0.0091,1.1316,-0.0104,0.1594,-0.0081,0.0115,0.9871,0.0984,0.7484,0.2516,0.1197,0.0685,0.1614,-0.9772,-0.1209,0.6448,0.1024,-0.2250,-0.2290,-0.1667,-0.9323,-0.0123,-0.3149,0.9491
8.6701,-0.0095,1.1316,-0.0102,0.1585,-0.0086,0.0120,0.9872,0.0983,0.7485,0.2517,0.1195,0.0685,0.1616,-0.9772,-0.1207,0.6451,0.1026,-0.2256,-0.2290,-0.1661,-0.9322,-0.0132,-0.3131,0.9496
8.7521,-0.0097,1.1317,-0.0102,0.1580,-0.0094,0.0121,0.9873,0.0981,0.7486,0.2520,0.1190,0.0680,0.1617,-0.9773,-0.1209,0.6452,0.1029,-0.2267,-0.2295,-0.1656,-0.9319,-0.0147,-0.3122,0.9499
8.8081,-0.0101,1.1319,-0.0099,0.1571,-0.0098,0.0121,0.9875,0.0982,0.7492,0.2510,0.1195,0.0685,0.1615,-0.9772,-0.1206,0.6453,0.1023,-0.2253,-0.2283,-0.1669,-0.9323,-0.0156,-0.3106,0.9504
8.8640,-0.0106,1.1322,-0.0097,0.1563,-0.0099,0.0127,0.9876,0.0982,0.7492,0.2511,0.1196,0.0680,0.1623,-0.9771,-0.1207,0.6450,0.1023,-0.2246,-0.2288,-0.1668,-0.9324,-0.0155,-0.3091,0.9509
8.9317,-0.0114,1.1324,-0.0090,0.1561,-0.0109,0.0128,0.9876,0.0979,0.7496,0.2504,0.1200,0.0677,0.1653,-0.9766,-0.1203,0.6444,0.1027,-0.2239,-0.2288,-0.1660,-0.9327,-0.0175,-0.3087,0.9510
8.9887,-0.0122,1.1327,-0.0083,0.1555,-0.0118,0.0133,0.9877,0.0977,0.7497,0.2497,0.1223,0.0634,0.1667,-0.9763,-0.1203,0.6443,0.1027,-0.2254,-0.2278,-0.1628,-0.9331,-0.0192,-0.3075,0.9514
9.0452,-0.0135,1.1333,-0.0072,0.1530,-0.0130,0.0148,0.9880,0.0976,0.7500,0.2487,0.1310,0.0549,0.1683,-0.9755,-0.1209,0.6442,0.1025,-0.2256,-0.2284,-0.1635,-0.9328,-0.0212,-0.3026,0.9529
9.1259,-0.0151,1.1340,-0.0061,0.1515,-0.0151,0.0168,0.9882,0.0957,0.7515,0.2463,0.2134,-0.0416,0.2967,-0.9299,-0.1218,0.6438,0.1026,-0.2263,-0.2289,-0.1657,-0.9322,-0.0248,-0.3000,0.9536
9.1831,-0.0176,1.1348,-0.0042,0.1491,-0.0179,0.0196,0.9885,0.0989,0.7484,0.2355,0.4105,-0.0339,0.3568,-0.8384,-0.1213,0.6443,0.1024,-0.2261,-0.2285,-0.1651,-0.9324,-0.0296,-0.2954,0.9549
9.2393,-0.0204,1.1356,-0.0021,0.1450,-0.0206,0.0217,0.9890,0.1003,0.7427,0.2338,0.4418,0.0055,0.4013,-0.8024,-0.1210,0.6447,0.1025,-0.2267,-0.2283,-0.1649,-0.9324,-0.0344,-0.2878,0.9571
9.3214,-0.0250,1.1368,0.0015,0.1414,-0.0264,0.0272,0.9892,0.1030,0.7407,0.2351,0.3465,0.0333,0.4184,-0.8389,-0.1209,0.6440,0.1035,-0.2292,-0.2284,-0.1652,-0.9317,-0.0446,-0.2811,0.9586
9.3779,-0.0319,1.1385,0.0074,0.1354,-0.0356,0.0347,0.9895,0.1097,0.7355,0.2396,0.4004,0.0950,0.3962,-0.8208,-0.1207,0.6449,0.1038,-0.2351,-0.2294,-0.1666,-0.9297,-0.0611,-0.2704,0.9608
9.4340,-0.0363,1.1392,0.0117,0.1339,-0.0424,0.0392,0.9893,0.1100,0.7402,0.2422,0.4289,0.1401,0.3777,-0.8086,-0.1211,0.6450,0.1039,-0.2381,-0.2307,-0.1710,-0.9278,-0.0733,-0.2682,0.9606
9.5010,-0.0397,1.1402,0.0168,0.1310,-0.0451,0.0394,0.9896,0.1032,0.7810,0.2427,0.4254,0.1662,0.3704,-0.8088,-0.1213,0.6448,0.1036,-0.2375,-0.2302,-0.1692,-0.9284,-0.0789,-0.2628,0.9616
9.5586,-0.0443,1.1412,0.0233,0.1270,-0.0499,0.0413,0.9898,0.0830,0.8464,0.2650,0.3795,0.2339,0.3235,-0.8347,-0.1216,0.6406,0.1052,-0.2383,-0.2311,-0.1721,-0.9275,-0.0884,-0.2555,0.9628
9.6147,-0.0471,1.1420,0.0296,0.1262,-0.0529,0.0410,0.9897,0.0632,0.8880,0.2925,0.2989,0.3116,0.2921,-0.8534,-0.1207,0.6394,0.1068,-0.2411,-0.2324,-0.1678,-0.9272,-0.0943,-0.2541,0.9626
9.6950,-0.0498,1.1425,0.0360,0.1243,-0.0558,0.0388,0.9899,0.0429,0.9136,0.3144,0.2494,0.3304,0.2634,-0.8714,-0.1208,0.6402,0.1073,-0.2432,-0.2356,-0.1658,-0.9262,-0.1008,-0.2504,0.9629
9.7537,-0.0551,1.1427,0.0450,0.1225,-0.0618,0.0385,0.9898,0.0128,0.9287,0.3552,0.2292,0.3199,0.2480,-0.8852,-0.1206,0.6393,0.1076,-0.2427,-0.2351,-0.1658,-0.9265,-0.1128,-0.2473,0.9623
9.8087,-0.0593,1.1413,0.0508,0.1229,-0.0676,0.0406,0.9893,-0.0034,0.9241,0.3910,0.2215,0.3107,0.2378,-0.8932,-0.1210,0.6388,0.1089,-0.2438,-0.2360,-0.1662,-0.9259,-0.1238,-0.2487,0.9606
9.8896,-0.0650,1.1394,0.0554,0.1280,-0.0763,0.0421,0.9879,-0.0183,0.9132,0.4275,0.1996,0.2902,0.2287,-0.9075,-0.1221,0.6391,0.1093,-0.2425,-0.2368,-0.1681,-0.9257,-0.1399,-0.2593,0.9556
9.9464,-0.0728,1.1369,0.0617,0.1306,-0.0870,0.0444,0.9866,-0.0246,0.8955,0.4566,0.1156,0.2554,0.1670,-0.9453,-0.1233,0.6407,0.1107,-0.2449,-0.2351,-0.1765,-0.9239,-0.1601,-0.2654,0.9507
10.0027,-0.0786,1.1355,0.0660,0.1298,-0.0913,0.0450,0.9863,-0.0265,0.8782,0.4737,0.1343,0.2435,0.1707,-0.9453,-0.1234,0.6407,0.1113,-0.2484,-0.2349,-0.1817,-0.9220,-0.1685,-0.2643,0.9496
10.0715,-0.0831,1.1344,0.0696,0.1312,-0.0923,0.0491,0.9858,-0.0274,0.8707,0.4803,0.1136,0.2281,0.1204,-0.9595,-0.1233,0.6400,0.1111,-0.2475,-0.2347,-0.1809,-0.9225,-0.1690,-0.2678,0.9485
10.1272,-0.0884,1.1331,0.0743,0.1305,-0.0954,0.0519,0.9855,-0.0314,0.8549,0.5085,0.0675,0.2364,0.0649,-0.9671,-0.1237,0.6397,0.1111,-0.2409,-0.2393,-0.1868,-0.9219,-0.1745,-0.2672,0.9477
10.1836,-0.0917,1.1330,0.0771,0.1282,-0.0960,0.0510,0.9858,-0.0346,0.8517,0.5150,0.0095,0.2625,-0.0256,-0.9645,-0.1250,0.6396,0.1115,-0.2317,-0.2468,-0.1973,-0.9201,-0.1762,-0.2626,0.9487
10.2651,-0.0937,1.1323,0.0802,0.1274,-0.0974,0.0496,0.9858,-0.0373,0.8405,0.5326,0.0119,0.2674,-0.0250,-0.9632,-0.1261,0.6389,0.1124,-0.2289,-0.2476,-0.1975,-0.9205,-0.1794,-0.2608,0.9486
10.3216,-0.0967,1.1314,0.0841,0.1275,-0.0989,0.0487,0.9857,-0.0426,0.8407,0.5189,-0.0469,0.2344,-0.0452,-0.9700,-0.1268,0.6359,0.1121,-0.2312,-0.2431,-0.2079,-0.9188,-0.1825,-0.2609,0.9479
10.3775,-0.0982,1.1312,0.0862,0.1268,-0.0996,0.0482,0.9857,-0.0470,0.8370,0.5123,-0.0492,0.2206,-0.0596,-0.9723,-0.1282,0.6318,0.1124,-0.2350,-0.2390,-0.2152,-0.9173,-0.1841,-0.2595,0.9480
10.4602,-0.0996,1.1293,0.0874,0.1274,-0.1010,0.0474,0.9856,-0.0514,0.8302,0.5123,-0.0431,0.2014,-0.0494,-0.9773,-0.1285,0.6324,0.1125,-0.2393,-0.2330,-0.2204,-0.9164,-0.1869,-0.2606,0.9472
10.5159,-0.1038,1.1255,0.0900,0.1293,-0.1052,0.0466,0.9849,-0.0549,0.8216,0.5194,-0.0426,0.2081,-0.0758,-0.9742,-0.1278,0.6328,0.1129,-0.2481,-0.2328,-0.2229,-0.9135,-0.1952,-0.2644,0.9444
10.5718,-0.1087,1.1203,0.0932,0.1348,-0.1112,0.0511,0.9833,-0.0579,0.8185,0.5230,-0.0330,0.2109,-0.0689,-0.9745,-0.1279,0.6324,0.1139,-0.2467,-0.2372,-0.2182,-0.9139,-0.2049,-0.2765,0.9389
10.6536,-0.1139,1.1146,0.0957,0.1504,-0.1173,0.0605,0.9798,-0.0618,0.8111,0.5322,-0.0222,0.2185,-0.0623,-0.9736,-0.1278,0.6325,0.1145,-0.2467,-0.2382,-0.2202,-0.9132,-0.2116,-0.3089,0.9273
10.7112,-0.1206,1.1066,0.0992,0.1642,-0.1244,0.0681,0.9762,-0.0627,0.8064,0.5371,0.0370,0.2297,-0.0524,-0.9711,-0.1283,0.6329,0.1149,-0.2513,-0.2374,-0.2340,-0.9087,-0.2204,-0.3375,0.9152
10.7666,-0.1236,1.1047,0.1020,0.1742,-0.1286,0.0746,0.9734,-0.0630,0.8070,0.5400,0.0419,0.2319,-0.0292,-0.9714,-0.1286,0.6325,0.1155,-0.2544,-0.2354,-0.2423,-0.9062,-0.2244,-0.3583,0.9062
10.8486,-0.1241,1.1050,0.1016,0.1739,-0.1256,0.0719,0.9741,-0.0633,0.8117,0.5385,0.0335,0.2413,-0.0185,-0.9697,-0.1294,0.6324,0.1160,-0.2496,-0.2378,-0.2437,-0.9065,-0.2198,-0.3569,0.9079
10.9056,-0.1251,1.1040,0.1013,0.1756,-0.1228,0.0760,0.9738,-0.0655,0.8160,0.5324,0.0786,0.2570,0.0785,-0.9600,-0.1300,0.6323,0.1165,-0.2516,-0.2312,-0.2524,-0.9053,-0.2124,-0.3608,0.9081
10.9613,-0.1233,1.1050,0.0969,0.1752,-0.1197,0.0751,0.9743,-0.0671,0.8177,0.5289,0.0690,0.2604,0.1687,-0.9482,-0.1308,0.6332,0.1170,-0.2545,-0.2287,-0.2583,-0.9034,-0.2069,-0.3594,0.9100
11.0437,-0.1222,1.1057,0.0942,0.1716,-0.1229,0.0748,0.9746,-0.0670,0.8189,0.5283,0.0450,0.2598,0.1093,-0.9584,-0.1306,0.6331,0.1169,-0.2529,-0.2331,-0.2509,-0.9048,-0.2139,-0.3529,0.9109
11.0998,-0.1209,1.1072,0.0903,0.1674,-0.1239,0.0748,0.9752,-0.0682,0.8197,0.5281,0.0407,0.2543,0.0742,-0.9634,-0.1302,0.6331,0.1170,-0.2525,-0.2361,-0.2471,-0.9052,-0.2167,-0.3450,0.9132
11.1560,-0.1198,1.1084,0.0883,0.1643,-0.1284,0.0741,0.9752,-0.0694,0.8183,0.5271,0.0361,0.2540,0.0583,-0.9648,-0.1304,0.6340,0.1165,-0.2511,-0.2372,-0.2469,-0.9054,-0.2261,-0.3394,0.9131
11.2376,-0.1180,1.1099,0.0874,0.1642,-0.1290,0.0710,0.9754,-0.0714,0.8147,0.5257,0.0369,0.2513,0.0466,-0.9661,-0.1304,0.6334,0.1165,-0.2511,-0.2383,-0.2466,-0.9052,-0.2283,-0.3386,0.9128
11.2951,-0.1148,1.1115,0.0859,0.1631,-0.1268,0.0686,0.9760,-0.0727,0.8091,0.5257,0.0430,0.2472,0.0540,-0.9665,-0.1294,0.6322,0.1164,-0.2493,-0.2385,-0.2435,-0.9065,-0.2252,-0.3357,0.9146
11.3514,-0.1112,1.1123,0.0834,0.1661,-0.1188,0.0681,0.9765,-0.0705,0.8099,0.5257,0.0623,0.2407,0.0867,-0.9647,-0.1303,0.6315,0.1170,-0.2475,-0.2437,-0.2411,-0.9062,-0.2094,-0.3406,0.9166
11.4351,-0.1068,1.1140,0.0792,0.1629,-0.1112,0.0673,0.9780,-0.0714,0.8100,0.5262,0.1111,0.2199,0.1050,-0.9635,-0.1318,0.6298,0.1189,-0.2501,-0.2470,-0.2407,-0.9047,-0.1957,-0.3336,0.9222
11.4889,-0.0999,1.1170,0.0734,0.1595,-0.1023,0.0652,0.9797,-0.0468,0.8433,0.5148,0.0771,0.2476,0.2884,-0.9217,-0.1306,0.6296,0.1169,-0.2445,-0.2443,-0.2407,-0.9070,-0.1797,-0.3259,0.9282
11.5445,-0.0940,1.1187,0.0690,0.1576,-0.0957,0.0628,0.9808,-0.0335,0.8756,0.4890,0.0693,0.2590,0.3439,-0.8999,-0.1301,0.6291,0.1165,-0.2434,-0.2427,-0.2412,-0.9075,-0.1679,-0.3212,0.9320
11.6266,-0.0876,1.1195,0.0649,0.1582,-0.0848,0.0575,0.9821,-0.0306,0.8832,0.4723,0.0869,0.2435,0.3966,-0.8808,-0.1291,0.6297,0.1162,-0.2449,-0.2400,-0.2419,-0.9077,-0.1483,-0.3205,0.9356
11.6829,-0.0784,1.1214,0.0592,0.1604,-0.0690,0.0498,0.9834,-0.0028,0.9019,0.4406,0.0656,0.2909,0.4405,-0.8468,-0.1281,0.6306,0.1163,-0.2420,-0.2396,-0.2321,-0.9112,-0.1198,-0.3223,0.9390
11.7391,-0.0715,1.1227,0.0561,0.1580,-0.0610,0.0495,0.9843,0.0177,0.9073,0.4165,0.0758,0.2949,0.4829,-0.8210,-0.1279,0.6321,0.1165,-0.2436,-0.2388,-0.2288,-0.9118,-0.1043,-0.3172,0.9426
11.8209,-0.0656,1.1235,0.0530,0.1606,-0.0540,0.0471,0.9844,0.0362,0.9027,0.4099,0.1052,0.3090,0.5034,-0.8000,-0.1276,0.6336,0.1149,-0.2335,-0.2357,-0.2205,-0.9172,-0.0911,-0.3213,0.9426
11.8768,-0.0565,1.1246,0.0488,0.1596,-0.0407,0.0416,0.9855,0.0732,0.8937,0.3957,0.1216,0.3170,0.4798,-0.8090,-0.1275,0.6338,0.1156,-0.2398,-0.2368,-0.2146,-0.9167,-0.0670,-0.3180,0.9457
11.9330,-0.0502,1.1259,0.0466,0.1576,-0.0303,0.0412,0.9862,0.0897,0.8919,0.3714,0.1251,0.3044,0.4599,-0.8247,-0.1272,0.6346,0.1152,-0.2417,-0.2379,-0.2107,-0.9168,-0.0469,-0.3134,0.9485
12.0145,-0.0451,1.1265,0.0441,0.1574,-0.0240,0.0392,0.9865,0.1027,0.8857,0.3537,0.1306,0.3011,0.4367,-0.8376,-0.1268,0.6361,0.1149,-0.2431,-0.2371,-0.2096,-0.9169,-0.0350,-0.3125,0.9493
12.0727,-0.0381,1.1275,0.0407,0.1574,-0.0157,0.0351,0.9868,0.1064,0.8715,0.3339,0.1160,0.2581,0.4378,-0.8534,-0.1245,0.6367,0.1142,-0.2429,-0.2317,-0.2083,-0.9187,-0.0200,-0.3117,0.9500
12.1280,-0.0348,1.1283,0.0381,0.1572,-0.0123,0.0321,0.9870,0.1068,0.8609,0.3360,0.1106,0.2597,0.4395,-0.8527,-0.1231,0.6369,0.1138,-0.2413,-0.2300,-0.2002,-0.9213,-0.0142,-0.3110,0.9503
12.1956,-0.0331,1.1285,0.0362,0.1561,-0.0125,0.0286,0.9872,0.1084,0.8539,0.3385,0.1035,0.2638,0.4443,-0.8499,-0.1236,0.6356,0.1138,-0.2372,-0.2317,-0.1961,-0.9228,-0.0157,-0.3089,0.9510
12.2531,-0.0306,1.1289,0.0340,0.1551,-0.0106,0.0255,0.9875,0.1090,0.8460,0.3363,0.0979,0.2469,0.4632,-0.8455,-0.1233,0.6350,0.1143,-0.2388,-0.2305,-0.1952,-0.9229,-0.0130,-0.3069,0.9516
12.3089,-0.0289,1.1285,0.0326,0.1577,-0.0082,0.0239,0.9872,0.1103,0.8434,0.3258,0.1033,0.2452,0.4731,-0.8399,-0.1229,0.6347,0.1149,-0.2410,-0.2285,-0.1947,-0.9229,-0.0086,-0.3117,0.9501
12.3906,-0.0285,1.1284,0.0315,0.1586,-0.0084,0.0237,0.9870,0.1121,0.8385,0.3208,0.1098,0.2488,0.4758,-0.8364,-0.1220,0.6339,0.1142,-0.2344,-0.2287,-0.1785,-0.9278,-0.0090,-0.3136,0.9495
12.4468,-0.0277,1.1285,0.0302,0.1594,-0.0078,0.0228,0.9869,0.1130,0.8375,0.3273,0.0993,0.2426,0.4784,-0.8381,-0.1234,0.6338,0.1145,-0.2381,-0.2306,-0.1887,-0.9244,-0.0081,-0.3150,0.9490
12.5028,-0.0274,1.1289,0.0298,0.1579,-0.0077,0.0229,0.9872,0.1127,0.8359,0.3294,0.0910,0.2433,0.4810,-0.8373,-0.1232,0.6342,0.1138,-0.2365,-0.2305,-0.1841,-0.9258,-0.0081,-0.3121,0.9500
12.5849,-0.0275,1.1289,0.0292,0.1580,-0.0079,0.0231,0.9871,0.1118,0.8368,0.3298,0.1075,0.2526,0.5124,-0.8137,-0.1235,0.6345,0.1135,-0.2380,-0.2306,-0.1835,-0.9255,-0.0083,-0.3123,0.9500
12.6410,-0.0274,1.1290,0.0288,0.1578,-0.0084,0.0231,0.9872,0.1080,0.8323,0.3342,0.0400,0.2411,0.3973,-0.8845,-0.1231,0.6358,0.1131,-0.2364,-0.2324,-0.1812,-0.9259,-0.0093,-0.3119,0.9501
12.6975,-0.0274,1.1289,0.0284,0.1579,-0.0089,0.0226,0.9872,0.1037,0.8271,0.3336,0.0172,0.2316,0.3220,-0.9178,-0.1233,0.6361,0.1128,-0.2359,-0.2333,-0.1799,-0.9261,-0.0104,-0.3122,0.9500
12.7793,-0.0271,1.1294,0.0278,0.1562,-0.0077,0.0226,0.9874,0.1004,0.8177,0.3344,0.0203,0.2377,0.2672,-0.9336,-0.1235,0.6360,0.1124,-0.2356,-0.2329,-0.1805,-0.9261,-0.0081,-0.3088,0.9511
12.8359,-0.0267,1.1299,0.0269,0.1541,-0.0073,0.0224,0.9878,0.0975,0.7964,0.3399,0.0328,0.2420,0.2982,-0.9228,-0.1239,0.6362,0.1124,-0.2362,-0.2330,-0.1830,-0.9254,-0.0075,-0.3048,0.9524
12.8916,-0.0268,1.1303,0.0266,0.1525,-0.0086,0.0224,0.9880,0.0948,0.7827,0.3432,0.0277,0.2391,0.3031,-0.9221,-0.1240,0.6379,0.1116,-0.2357,-0.2337,-0.1834,-0.9253,-0.0102,-0.3016,0.9534
12.9749,-0.0271,1.1304,0.0261,0.1524,-0.0103,0.0215,0.9880,0.0937,0.7729,0.3486,0.0157,0.2373,0.2881,-0.9276,-0.1243,0.6385,0.1115,-0.2365,-0.2355,-0.1825,-0.9248,-0.0138,-0.3016,0.9533
13.0312,-0.0269,1.1309,0.0253,0.1510,-0.0103,0.0211,0.9882,0.0913,0.7777,0.3468,0.0049,0.2285,0.2957,-0.9275,-0.1244,0.6372,0.1121,-0.2365,-0.2362,-0.1838,-0.9244,-0.0141,-0.2990,0.9542
