time_s,tracker_id,bbox_x,bbox_y,bbox_w,bbox_h,bbox_score,kp0_x,kp0_y,kp0_v,kp1_x,kp1_y,kp1_v,kp2_x,kp2_y,kp2_v,kp3_x,kp3_y,kp3_v,calib_status
7.0154,Blue,486.28,650.85,91.78,104.02,0.721,513.99,618.00,1.000,463.71,615.43,1.000,454.00,655.50,1.000,513.61,657.22,1.000,ongoing
7.2100,Blue,498.47,652.90,90.99,109.15,0.718,527.02,621.25,1.000,474.63,614.75,1.000,462.05,657.87,1.000,528.08,660.89,1.000,ongoing
7.4049,Blue,501.80,644.84,91.78,110.10,0.718,534.30,616.15,1.000,478.59,609.09,1.000,466.60,651.47,1.000,529.55,654.93,1.000,ongoing
7.4051,Red,705.44,687.04,99.39,108.33,0.670,708.32,675.10,1.000,690.41,677.17,1.000,694.27,687.88,1.000,710.51,687.04,1.000,ongoing
7.5989,Blue,499.65,642.24,94.93,112.00,0.721,527.53,611.45,1.000,475.23,608.80,1.000,468.64,650.76,1.000,529.59,649.81,1.000,ongoing
7.5991,Red,706.66,683.68,95.86,108.81,0.694,714.58,674.02,1.000,701.17,671.91,1.000,693.11,681.19,1.000,707.44,686.32,1.000,ongoing
7.7991,Blue,509.50,637.12,86.66,109.64,0.720,538.43,606.30,1.000,485.69,604.77,1.000,476.51,640.10,1.000,526.72,643.72,1.000,ongoing
7.7994,Red,726.12,684.71,95.61,104.13,0.692,732.29,674.84,1.000,719.24,674.00,1.000,713.90,683.05,1.000,725.30,686.88,1.000,ongoing
7.9911,Blue,511.86,625.20,89.89,111.67,0.718,540.82,592.07,1.000,486.09,590.44,1.000,479.47,626.48,1.000,531.61,628.59,1.000,ongoing
7.9913,Red,747.50,691.90,107.36,113.79,0.622,759.98,676.31,1.000,734.14,675.52,1.000,729.26,691.96,1.000,760.50,695.62,1.000,ongoing
7.9914,Red,746.34,693.89,104.90,111.72,0.605,764.66,671.16,1.000,730.61,670.00,1.000,722.99,691.80,1.000,760.54,698.02,1.000,ongoing
8.1831,Blue,507.50,626.75,89.74,112.47,0.720,532.73,592.22,1.000,479.76,597.02,1.000,479.78,632.97,1.000,530.29,627.71,1.000,ongoing
8.1833,Red,744.60,707.29,115.23,113.38,0.657,746.76,688.85,1.000,729.23,701.41,1.000,743.86,715.59,1.000,758.42,702.34,1.000,ongoing
8.3775,Blue,510.33,625.47,87.86,111.41,0.719,539.14,592.66,1.000,485.08,592.09,1.000,478.98,627.90,1.000,529.68,629.44,1.000,ongoing
8.5748,Blue,497.80,626.02,92.83,113.47,0.716,524.24,592.37,1.000,469.09,592.10,1.000,465.13,628.90,1.000,520.02,628.32,1.000,ongoing
8.7656,Blue,481.86,623.47,92.38,111.38,0.716,512.48,588.39,1.000,454.59,586.83,1.000,450.33,625.05,1.000,505.86,625.85,1.000,ongoing
8.7658,Red,746.85,731.06,122.24,116.95,0.714,766.01,693.64,1.000,715.61,709.36,1.000,732.10,744.60,1.000,782.41,722.39,1.000,ongoing
8.9614,Blue,419.72,627.35,94.61,112.36,0.717,440.58,594.22,1.000,391.45,598.46,1.000,388.67,634.93,1.000,439.29,630.22,1.000,ongoing
