time_s,tracker_id,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,rot_w,euler_x,euler_y,euler_z,vel_x,vel_y,vel_z,speed_mps,ang_vel_deg_s,is_gripping,grip_source,contact_level,raw_grip,imu_delta_deg,down_face_x,down_face_y,down_face_z
3.7645,CubeRed,-0.1252,0.6713,0.4736,0.0000,0.1634,0.0000,-0.9866,0.00,341.19,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
3.8769,CubeBlue,0.0281,0.3955,0.7821,0.0000,0.0618,0.0000,0.9981,0.00,7.09,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
3.8770,CubeRed,-0.1252,0.6713,0.4736,0.0000,0.1634,0.0000,-0.9866,0.00,341.19,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
3.9054,CubeBlue,0.0281,0.3955,0.7821,0.0000,0.0618,0.0000,0.9981,0.00,7.09,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
3.9055,CubeRed,-0.1252,0.6713,0.4736,0.0000,0.1634,0.0000,-0.9866,0.00,341.19,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
3.9614,CubeBlue,0.0281,0.3955,0.7821,0.0000,0.0618,0.0000,0.9981,0.00,7.09,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
3.9615,CubeRed,-0.1252,0.6713,0.4736,0.0000,0.1634,0.0000,-0.9866,0.00,341.19,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
4.0709,CubeBlue,0.0281,0.3955,0.7821,0.0000,0.0618,0.0000,0.9981,0.00,7.09,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
4.0710,CubeRed,-0.1252,0.6713,0.4736,0.0000,0.1634,0.0000,-0.9866,0.00,341.19,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
4.1010,CubeBlue,0.0281,0.3955,0.7821,0.0000,0.0619,0.0000,0.9981,0.00,7.09,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
4.1011,CubeRed,-0.1252,0.6713,0.4736,0.0000,0.1635,0.0000,-0.9865,0.00,341.18,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
4.1534,CubeBlue,0.0281,0.3955,0.7821,0.0000,0.0618,0.0000,0.9981,0.00,7.09,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
4.1536,CubeRed,-0.1252,0.6713,0.4736,0.0000,0.1635,0.0000,-0.9865,0.00,341.18,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
4.2647,CubeBlue,0.0281,0.3955,0.7821,0.0000,0.0618,0.0000,0.9981,0.00,7.09,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
4.2648,CubeRed,-0.1252,0.6713,0.4736,0.0000,0.1635,0.0000,-0.9865,0.00,341.18,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
