time_s,tracker_id,bbox_x,bbox_y,bbox_w,bbox_h,bbox_score,kp0_x,kp0_y,kp0_v,kp1_x,kp1_y,kp1_v,kp2_x,kp2_y,kp2_v,kp3_x,kp3_y,kp3_v,calib_status
7.9583,Blue,838.32,864.73,98.98,117.43,0.722,865.73,826.04,1.000,811.68,829.55,1.000,811.82,872.36,1.000,874.37,863.85,1.000,ongoing
7.9585,Red,662.70,847.01,118.16,117.04,0.718,673.07,805.62,1.000,624.12,829.78,1.000,649.15,864.88,1.000,699.34,840.71,1.000,ongoing
8.1558,Red,694.58,813.42,110.82,109.25,0.717,702.42,772.92,1.000,656.48,797.13,1.000,681.11,830.78,1.000,730.39,805.44,1.000,ongoing
8.1560,Blue,865.74,877.32,86.71,124.80,0.713,880.36,840.79,1.000,835.76,846.49,1.000,839.76,877.35,1.000,884.03,870.20,1.000,ongoing
8.3943,Red,724.87,791.65,101.72,98.61,0.720,737.41,756.63,1.000,693.97,773.19,1.000,710.68,804.41,1.000,757.62,788.12,1.000,ongoing
8.3944,Blue,899.94,915.60,93.69,113.60,0.720,920.83,888.69,1.000,876.03,885.76,1.000,871.33,922.08,1.000,925.86,922.11,1.000,ongoing
8.5865,Red,737.71,796.61,90.37,94.17,0.720,752.77,763.73,1.000,713.40,773.31,1.000,718.77,808.01,1.000,773.15,794.91,1.000,ongoing
8.5868,Blue,920.21,928.73,110.91,82.07,0.716,945.75,905.40,1.000,890.55,902.93,1.000,888.36,943.38,1.000,952.52,942.72,1.000,ongoing
8.7782,Red,735.41,792.66,86.59,90.02,0.722,754.86,756.69,1.000,707.18,770.95,1.000,716.85,801.11,1.000,768.23,790.33,1.000,ongoing
8.7785,Blue,921.45,928.42,113.56,89.29,0.711,942.28,914.91,1.000,902.80,911.85,1.000,899.74,938.22,1.000,941.43,939.66,1.000,ongoing
8.9717,Red,724.40,792.24,87.00,89.14,0.721,734.32,760.12,1.000,695.26,774.38,1.000,709.77,801.92,1.000,750.58,789.15,1.000,ongoing
8.9720,Blue,913.08,926.79,109.42,90.28,0.715,939.69,907.86,1.000,889.36,904.34,1.000,889.02,939.89,1.000,934.46,937.14,1.000,ongoing
9.1661,Red,723.96,795.61,87.09,95.09,0.720,738.94,765.76,1.000,698.41,773.99,1.000,703.80,802.84,1.000,748.98,796.82,1.000,ongoing
9.1663,Blue,912.55,926.97,108.81,89.60,0.717,938.11,906.52,1.000,886.80,905.28,1.000,887.49,941.18,1.000,935.53,937.34,1.000,ongoing
9.3617,Red,712.39,794.22,95.72,109.25,0.722,727.85,758.80,1.000,682.73,772.26,1.000,691.68,804.96,1.000,740.40,791.44,1.000,ongoing
9.3619,Blue,899.63,924.56,102.64,90.81,0.710,924.06,902.16,1.000,878.96,899.02,1.000,875.46,931.70,1.000,927.27,934.64,1.000,ongoing
9.5566,Blue,876.86,920.42,74.06,98.24,0.631,876.44,906.97,1.000,863.66,910.93,1.000,871.52,924.40,1.000,881.60,914.21,1.000,ongoing
9.7530,Blue,805.10,902.24,103.32,123.61,0.719,835.24,867.51,1.000,781.14,866.22,1.000,775.26,909.14,1.000,837.67,905.60,1.000,ongoing
9.7533,Red,634.94,771.58,103.41,112.59,0.718,637.81,739.31,1.000,602.58,761.73,1.000,627.39,781.79,1.000,661.70,764.10,1.000,ongoing
9.9486,Blue,780.93,882.89,105.44,121.22,0.725,809.90,843.61,1.000,751.73,844.62,1.000,748.59,886.68,1.000,810.54,883.51,1.000,ongoing
9.9488,Red,614.69,755.32,103.79,109.33,0.717,626.26,718.18,1.000,582.29,736.20,1.000,603.15,768.24,1.000,645.37,749.37,1.000,ongoing
10.1385,Blue,780.56,883.36,103.04,122.49,0.725,803.52,844.02,1.000,747.92,851.87,1.000,756.50,890.44,1.000,810.38,880.55,1.000,ongoing
10.1387,Red,613.74,763.20,101.07,111.78,0.703,614.83,728.99,1.000,585.31,752.45,1.000,612.05,773.37,1.000,640.36,750.17,1.000,ongoing
10.3336,Blue,817.48,909.47,91.61,117.13,0.723,831.24,874.88,1.000,783.05,884.97,1.000,793.70,917.42,1.000,843.35,906.19,1.000,ongoing
10.3339,Red,627.73,790.19,71.33,100.98,0.652,640.66,778.85,1.000,621.18,771.06,1.000,609.29,786.92,1.000,629.34,793.30,1.000,ongoing
10.5279,Blue,853.67,924.51,96.87,86.17,0.708,867.79,896.62,1.000,825.84,907.93,1.000,837.63,936.35,1.000,881.83,926.08,1.000,ongoing
10.7258,Blue,850.96,929.72,108.09,85.56,0.691,865.95,908.32,1.000,825.66,916.76,1.000,836.62,943.33,1.000,873.65,933.14,1.000,ongoing
10.7261,Red,641.37,815.01,48.03,62.32,0.652,639.33,814.14,1.000,642.90,813.78,1.000,643.04,815.18,1.000,640.69,811.19,1.000,ongoing
10.9190,Blue,833.06,922.00,107.43,100.43,0.711,854.47,892.81,1.000,804.07,899.97,1.000,812.92,934.49,1.000,859.04,924.54,1.000,ongoing
10.9192,Red,618.04,806.19,45.21,62.61,0.632,616.27,802.27,1.000,615.48,802.91,1.000,616.91,805.22,1.000,618.30,801.83,1.000,ongoing
11.1112,Blue,798.43,916.12,106.64,111.52,0.725,816.28,884.17,1.000,764.48,893.64,1.000,777.52,928.60,1.000,825.33,916.00,1.000,ongoing
11.1114,Red,581.06,804.78,49.88,62.23,0.641,579.21,803.44,1.000,584.37,803.72,1.000,583.39,805.56,1.000,582.13,799.22,1.000,ongoing
11.3063,Red,571.54,812.65,71.04,81.19,0.688,572.51,808.67,1.000,569.06,809.49,1.000,568.72,810.88,1.000,571.53,810.86,1.000,ongoing
11.5002,Red,690.60,871.82,96.71,99.07,0.709,691.30,865.19,1.000,685.07,869.25,1.000,686.85,873.55,1.000,692.65,871.86,1.000,ongoing
11.6935,Blue,644.54,869.99,101.70,124.26,0.722,668.01,829.10,1.000,615.34,837.46,1.000,621.27,878.49,1.000,677.89,866.69,1.000,ongoing
11.6938,Red,829.60,901.77,100.43,118.19,0.704,826.16,894.18,1.000,818.81,899.16,1.000,823.85,904.83,1.000,831.31,898.67,1.000,ongoing
11.8889,Blue,643.94,858.15,99.96,121.11,0.722,663.50,823.52,1.000,615.91,829.76,1.000,618.88,867.47,1.000,677.41,859.60,1.000,ongoing
11.8890,Red,860.16,899.40,99.77,103.05,0.704,862.98,895.33,1.000,854.26,898.71,1.000,855.23,902.70,1.000,860.46,904.02,1.000,ongoing
12.0835,Blue,644.58,849.94,100.04,119.83,0.722,657.38,811.23,1.000,610.06,825.90,1.000,622.72,862.36,1.000,676.36,845.18,1.000,ongoing
12.0837,Red,864.82,885.81,96.97,113.75,0.685,861.68,872.53,1.000,846.35,883.61,1.000,863.20,893.13,1.000,873.57,879.22,1.000,ongoing
12.2774,Blue,645.34,850.39,98.95,117.62,0.723,665.78,812.18,1.000,615.64,818.62,1.000,619.94,858.43,1.000,674.63,849.87,1.000,ongoing
12.2776,Red,862.19,890.27,104.15,130.94,0.717,870.09,854.97,1.000,828.98,876.46,1.000,853.29,903.04,1.000,888.71,881.19,1.000,ongoing
12.4742,Blue,650.31,842.06,99.18,122.54,0.724,674.67,808.22,1.000,620.61,810.00,1.000,619.33,849.05,1.000,678.85,845.66,1.000,ongoing
12.4743,Red,873.87,877.79,125.20,126.59,0.723,885.43,841.52,1.000,839.26,864.44,1.000,862.06,893.59,1.000,908.89,875.75,1.000,ongoing
12.6671,Blue,651.03,841.29,100.66,123.24,0.723,675.27,806.66,1.000,621.13,808.85,1.000,620.70,847.89,1.000,679.93,844.01,1.000,ongoing
12.6673,Red,869.50,888.33,108.19,144.70,0.708,891.82,838.53,1.000,833.05,854.48,1.000,848.45,895.33,1.000,909.99,877.38,1.000,ongoing
12.8616,Blue,656.46,834.17,97.89,116.92,0.724,668.01,800.54,1.000,624.63,812.45,1.000,637.22,840.98,1.000,681.56,828.96,1.000,ongoing
12.8618,Red,877.83,876.27,135.09,142.38,0.718,896.88,829.25,1.000,838.93,854.09,1.000,864.70,892.41,1.000,918.28,868.86,1.000,ongoing
13.0561,Blue,668.34,834.24,99.56,116.23,0.725,691.20,792.44,1.000,635.76,802.18,1.000,643.49,840.92,1.000,697.21,829.91,1.000,ongoing
13.0564,Red,891.67,873.48,126.08,127.65,0.690,900.69,842.10,1.000,856.64,858.86,1.000,881.29,889.17,1.000,918.44,871.36,1.000,ongoing
13.2509,Blue,677.95,835.07,97.47,116.85,0.723,703.13,799.72,1.000,651.26,802.42,1.000,649.90,842.59,1.000,708.05,836.98,1.000,ongoing
13.2511,Red,908.74,876.55,111.91,120.81,0.714,913.21,842.16,1.000,872.35,866.41,1.000,902.63,889.80,1.000,937.78,869.82,1.000,ongoing
13.4453,Red,932.34,891.70,131.38,140.11,0.720,951.87,846.46,1.000,894.16,865.25,1.000,917.12,904.53,1.000,970.88,884.91,1.000,ongoing
13.4455,Blue,706.03,838.02,94.81,113.78,0.719,729.47,803.40,1.000,675.46,806.49,1.000,679.25,843.84,1.000,731.66,835.64,1.000,ongoing
13.6391,Red,944.07,900.19,135.43,146.12,0.719,970.26,849.72,1.000,910.29,865.57,1.000,926.51,909.07,1.000,987.49,889.37,1.000,ongoing
13.6393,Blue,699.96,836.81,62.30,83.75,0.678,721.85,828.54,1.000,692.00,813.72,1.000,676.69,835.50,1.000,703.89,847.49,1.000,ongoing
13.8328,Red,958.57,902.69,135.97,142.94,0.720,988.22,852.71,1.000,921.91,866.65,1.000,939.02,915.14,1.000,1004.59,894.67,1.000,ongoing
13.8330,Blue,716.14,833.21,64.92,90.51,0.670,734.45,827.43,1.000,707.01,813.13,1.000,693.11,830.54,1.000,714.40,843.83,1.000,ongoing
14.0291,Red,957.68,900.49,134.13,144.76,0.718,981.01,849.78,1.000,914.99,862.02,1.000,930.19,909.31,1.000,1000.88,892.39,1.000,ongoing
14.0293,Blue,718.52,829.98,81.15,100.20,0.698,746.72,814.42,1.000,701.88,807.84,1.000,695.25,836.75,1.000,730.18,841.59,1.000,ongoing
14.2229,Red,965.28,909.26,135.55,136.85,0.717,988.54,861.22,1.000,927.35,875.40,1.000,941.73,919.17,1.000,1008.03,902.10,1.000,ongoing
14.2232,Blue,718.75,824.11,84.41,99.04,0.714,736.84,794.05,1.000,695.96,799.23,1.000,698.93,825.66,1.000,742.83,821.63,1.000,ongoing
14.4173,Blue,723.52,789.59,78.24,84.26,0.721,740.51,765.37,1.000,700.52,766.09,1.000,701.23,797.88,1.000,747.45,793.63,1.000,ongoing
14.4175,Red,1013.85,922.86,137.42,105.41,0.706,1033.90,891.31,1.000,972.79,908.86,1.000,995.98,949.06,1.000,1053.19,932.28,1.000,ongoing
14.6107,Blue,721.88,782.76,68.85,77.41,0.706,742.56,761.54,1.000,703.28,756.13,1.000,696.67,786.55,1.000,740.83,788.70,1.000,ongoing
14.8081,Blue,722.70,790.97,64.54,74.31,0.701,743.40,780.65,1.000,710.52,773.16,1.000,704.28,792.42,1.000,729.39,798.30,1.000,ongoing
15.0000,Blue,718.83,779.02,65.67,74.29,0.680,739.51,771.25,1.000,710.65,762.11,1.000,703.65,777.20,1.000,723.04,786.45,1.000,ongoing
15.1960,Blue,713.15,775.31,71.09,97.01,0.713,739.15,757.50,1.000,699.67,744.53,1.000,681.68,773.26,1.000,722.24,784.62,1.000,ongoing
15.1968,Unknown,1055.57,938.85,118.96,61.06,0.621,1062.81,933.48,1.000,1029.77,943.80,1.000,1043.23,960.50,1.000,1072.23,952.10,1.000,ongoing
15.3903,Blue,697.51,770.31,100.71,112.67,0.723,705.74,731.68,1.000,662.73,754.51,1.000,687.11,781.46,1.000,731.58,761.39,1.000,ongoing
15.5893,Blue,649.35,755.94,98.76,112.01,0.721,665.14,719.86,1.000,616.79,732.12,1.000,631.20,766.17,1.000,679.19,752.10,1.000,ongoing
15.5898,Red,959.99,921.12,135.80,116.02,0.715,980.48,885.01,1.000,924.38,902.65,1.000,942.96,941.10,1.000,999.33,922.92,1.000,ongoing
15.7782,Blue,630.25,742.98,98.60,113.00,0.721,645.33,704.44,1.000,596.06,720.26,1.000,614.06,755.85,1.000,664.87,738.65,1.000,ongoing
15.7784,Red,934.71,910.73,134.31,136.30,0.713,957.28,864.75,1.000,893.67,878.58,1.000,909.64,923.66,1.000,976.39,905.77,1.000,ongoing
15.9719,Blue,625.18,729.21,94.64,104.71,0.720,642.95,692.31,1.000,595.83,702.87,1.000,605.07,735.82,1.000,654.56,722.50,1.000,ongoing
