time_s,tracker_id,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,rot_w,euler_x,euler_y,euler_z,vel_x,vel_y,vel_z,speed_mps,ang_vel_deg_s,is_gripping,grip_source,contact_level,raw_grip,imu_delta_deg,down_face_x,down_face_y,down_face_z
1.9434,CubeBlue,0.0369,0.6796,0.6542,0.0000,0.0145,0.0000,0.9999,0.00,1.66,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
2.0532,CubeRed,-0.0955,0.6816,0.6785,0.0331,0.0331,-0.7063,0.7063,5.37,0.00,270.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,1.00,0.00,0.00
2.0534,CubeBlue,0.0369,0.6796,0.6542,0.0000,0.0144,0.0000,0.9999,0.00,1.64,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
2.0807,CubeRed,-0.0955,0.6816,0.6785,0.0332,0.0332,-0.7063,0.7063,5.37,0.00,270.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,1.00,0.00,0.00
2.0808,CubeBlue,0.0369,0.6796,0.6542,0.0000,0.0143,0.0000,0.9999,0.00,1.63,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
2.1356,CubeRed,-0.0955,0.6816,0.6785,0.0332,0.0332,-0.7063,0.7063,5.37,0.00,270.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,1.00,0.00,0.00
2.1357,CubeBlue,0.0369,0.6796,0.6542,0.0000,0.0144,0.0000,0.9999,0.00,1.65,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
2.2464,CubeRed,-0.0955,0.6816,0.6785,0.0328,0.0328,-0.7063,0.7063,5.32,0.00,270.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,1.00,0.00,0.00
2.2466,CubeBlue,0.0369,0.6796,0.6542,0.0000,0.0145,0.0000,0.9999,0.00,1.66,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
2.2753,CubeRed,-0.0955,0.6816,0.6785,0.0334,0.0334,-0.7063,0.7063,5.42,0.00,270.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,1.00,0.00,0.00
2.2754,CubeBlue,0.0369,0.6796,0.6542,0.0000,0.0143,0.0000,0.9999,0.00,1.64,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
2.3313,CubeRed,-0.0955,0.6816,0.6785,0.0334,0.0334,-0.7063,0.7063,5.42,0.00,270.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,1.00,0.00,0.00
2.3314,CubeBlue,0.0369,0.6796,0.6542,0.0000,0.0143,0.0000,0.9999,0.00,1.64,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
2.4409,CubeRed,-0.0955,0.6816,0.6785,0.0328,0.0328,-0.7063,0.7063,5.31,0.00,270.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,1.00,0.00,0.00
2.4410,CubeBlue,0.0369,0.6796,0.6542,0.0000,0.0144,0.0000,0.9999,0.00,1.65,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
2.4714,CubeRed,-0.0955,0.6816,0.6785,0.0330,0.0330,-0.7063,0.7063,5.35,0.00,270.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,1.00,0.00,0.00
2.4718,CubeBlue,0.0369,0.6796,0.6542,0.0000,0.0144,0.0000,0.9999,0.00,1.65,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
2.5264,CubeRed,-0.0955,0.6816,0.6785,0.0330,0.0330,-0.7063,0.7063,5.35,0.00,270.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,1.00,0.00,0.00
2.5265,CubeBlue,0.0369,0.6796,0.6542,0.0000,0.0144,0.0000,0.9999,0.00,1.65,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
2.6371,CubeRed,-0.0955,0.6816,0.6785,0.0334,0.0334,-0.7063,0.7063,5.41,0.00,270.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,1.00,0.00,0.00
2.6372,CubeBlue,0.0369,0.6796,0.6542,0.0000,0.0143,0.0000,0.9999,0.00,1.63,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
2.6661,CubeRed,-0.0955,0.6816,0.6785,0.0331,0.0331,-0.7063,0.7063,5.37,0.00,270.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,1.00,0.00,0.00
2.6662,CubeBlue,0.0369,0.6796,0.6542,0.0000,0.0144,0.0000,0.9999,0.00,1.65,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
2.7188,CubeRed,-0.0955,0.6816,0.6785,0.0328,0.0328,-0.7063,0.7063,5.32,0.00,270.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,1.00,0.00,0.00
2.7190,CubeBlue,0.0369,0.6796,0.6542,0.0000,0.0143,0.0000,0.9999,0.00,1.64,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
2.8300,CubeRed,-0.0955,0.6816,0.6785,0.0497,0.0497,-0.7054,0.7054,8.05,0.00,270.00,0.0000,0.0000,0.0000,0.0000,52.06,0,none,Resting,0,3.319,1.00,0.00,0.00
2.8302,CubeBlue,0.0369,0.6796,0.6542,0.0000,0.0143,0.0000,0.9999,0.00,1.64,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
2.8606,CubeRed,-0.0955,0.6816,0.6785,0.0595,0.0595,-0.7046,0.7046,9.65,0.00,270.00,0.0000,0.0000,0.0000,0.0000,14.20,0,none,Resting,0,10.263,1.00,0.00,0.00
2.8607,CubeBlue,0.0369,0.6796,0.6542,0.0000,0.0141,0.0000,0.9999,0.00,1.62,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,HeldSoft,0,0.000,0.00,-1.00,0.00
2.9135,CubeRed,-0.0955,0.6816,0.6785,-0.1346,0.2564,-0.6465,0.7059,8.13,32.78,277.43,0.0000,0.0000,0.0000,0.0000,1067.56,0,imu_bridge,Resting,0,0.000,1.00,0.00,0.00
2.9136,CubeBlue,0.0369,0.6796,0.6542,0.0000,0.0141,0.0000,0.9999,0.00,1.62,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,HeldSoft,0,0.000,0.00,-1.00,0.00
3.0266,CubeRed,-0.1588,0.6736,0.6667,-0.0590,0.2244,-0.6962,0.6793,13.43,23.45,271.40,-1.2178,-0.1544,-0.2267,1.2483,219.66,0,imu_bridge,Resting,0,11.417,1.00,0.00,0.00
3.0268,CubeBlue,0.0369,0.6796,0.6542,0.0000,0.0143,0.0000,0.9999,0.00,1.64,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,HeldSoft,0,0.237,0.00,-1.00,0.00
3.0546,CubeRed,-0.1933,0.6106,0.6772,-0.0398,0.2053,-0.6830,0.6998,12.99,20.53,273.76,-0.3018,-0.5502,0.0914,0.6342,36.48,0,imu_bridge,Resting,0,4.173,1.00,0.00,0.00
3.0550,CubeBlue,0.0369,0.6796,0.6542,0.0000,0.0146,0.0000,0.9999,0.00,1.67,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,HeldSoft,0,0.217,0.00,-1.00,0.00
3.1081,CubeRed,-0.1665,0.6204,0.6778,-0.0398,0.2053,-0.6830,0.6998,12.99,20.53,273.76,0.9677,0.3545,0.0220,1.0308,0.00,0,imu_bridge,Resting,0,0.000,1.00,0.00,0.00
3.1101,CubeBlue,0.0369,0.6796,0.6542,0.0000,0.0146,0.0000,0.9999,0.00,1.67,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,HeldSoft,0,0.000,0.00,-1.00,0.00
3.2198,CubeRed,-0.1589,0.6536,0.6613,-0.0672,0.2041,-0.6897,0.6915,10.87,22.44,272.32,0.1386,0.6062,-0.3019,0.6912,61.58,0,imu_bridge,Resting,0,3.373,1.00,0.00,0.00
3.2199,CubeBlue,0.0369,0.6796,0.6542,0.0000,0.0145,0.0000,0.9999,0.00,1.66,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,HeldSoft,0,0.000,0.00,-1.00,0.00
3.2493,CubeRed,-0.0509,0.6599,0.5894,-0.0715,0.2002,-0.6899,0.6920,10.21,22.44,272.21,0.9738,0.0564,-0.6484,1.1713,6.01,0,imu_bridge,Resting,0,0.667,1.00,0.00,0.00
3.2494,CubeBlue,0.0369,0.6796,0.6542,0.0000,0.0144,0.0000,0.9999,0.00,1.66,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,HeldSoft,0,0.000,0.00,-1.00,0.00
3.3028,CubeRed,-0.2938,0.6841,0.6607,0.0487,0.0832,-0.7037,0.7039,10.70,2.84,270.29,-8.3437,0.8305,2.4512,8.7359,664.86,0,none,Resting,0,0.354,1.00,0.00,0.00
3.3030,CubeBlue,0.0369,0.6796,0.6542,0.0000,0.0145,0.0000,0.9999,0.00,1.66,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
3.4161,CubeRed,-0.2938,0.6841,0.6607,0.0631,0.0631,-0.7043,0.7043,10.24,0.00,270.00,0.0000,0.0000,0.0000,0.0000,53.76,0,none,Resting,0,0.475,1.00,0.00,0.00
3.4162,CubeBlue,0.0369,0.6796,0.6542,0.0000,0.0145,0.0000,0.9999,0.00,1.67,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
3.4420,CubeRed,-0.2938,0.6841,0.6607,0.0595,0.0595,-0.7046,0.7046,9.65,0.00,270.00,0.0000,0.0000,0.0000,0.0000,5.10,0,none,Resting,0,0.681,1.00,0.00,0.00
3.4421,CubeBlue,0.0369,0.6796,0.6542,0.0000,0.0146,0.0000,0.9999,0.00,1.67,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
3.4963,CubeRed,-0.2938,0.6841,0.6607,0.0585,0.0585,-0.7047,0.7047,9.49,0.00,270.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.168,1.00,0.00,0.00
3.4964,CubeBlue,0.0369,0.6796,0.6542,0.0000,0.0146,0.0000,0.9999,0.00,1.67,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
3.6076,CubeRed,-0.2938,0.6841,0.6607,0.0565,0.0565,-0.7048,0.7048,9.17,0.00,270.00,0.0000,0.0000,0.0000,0.0000,5.88,0,none,Resting,0,0.407,1.00,0.00,0.00
3.6078,CubeBlue,0.0369,0.6796,0.6542,0.0000,0.0144,0.0000,0.9999,0.00,1.65,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
3.6368,CubeRed,-0.2938,0.6841,0.6607,0.0540,0.0540,-0.7050,0.7050,8.76,0.00,270.00,0.0000,0.0000,0.0000,0.0000,3.61,0,none,Resting,0,0.409,1.00,0.00,0.00
3.6372,CubeBlue,0.0369,0.6796,0.6542,0.0000,0.0144,0.0000,0.9999,0.00,1.65,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
3.6938,CubeRed,-0.2938,0.6841,0.6607,0.0530,0.0530,-0.7051,0.7051,8.59,0.00,270.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.177,1.00,0.00,0.00
3.6939,CubeBlue,0.0369,0.6796,0.6542,0.0000,0.0146,0.0000,0.9999,0.00,1.67,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
3.8021,CubeRed,-0.2938,0.6841,0.6607,0.0523,0.0523,-0.7052,0.7052,8.48,0.00,270.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,1.00,0.00,0.00
3.8022,CubeBlue,0.0369,0.6796,0.6542,0.0000,0.0145,0.0000,0.9999,0.00,1.66,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
3.8325,CubeRed,-0.2938,0.6841,0.6607,0.0598,0.0598,-0.7046,0.7046,9.71,0.00,270.00,0.0000,0.0000,0.0000,0.0000,11.19,0,none,Resting,0,11.934,1.00,0.00,0.00
3.8326,CubeBlue,0.0369,0.6796,0.6542,0.0000,0.0145,0.0000,0.9999,0.00,1.66,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
3.8852,CubeRed,-0.2938,0.6841,0.6607,0.0607,0.0607,-0.7045,0.7045,9.84,0.00,270.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,4.372,1.00,0.00,0.00
3.8853,CubeBlue,0.0369,0.6796,0.6542,0.0000,0.0145,0.0000,0.9999,0.00,1.66,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
3.9981,CubeRed,-0.2503,0.6831,0.6729,0.0650,0.0650,-0.7041,0.7041,10.55,0.00,270.00,0.8328,-0.0182,0.2335,0.8651,13.52,0,none,Resting,0,1.849,1.00,0.00,0.00
3.9982,CubeBlue,0.0369,0.6796,0.6542,0.0000,0.0146,0.0000,0.9999,0.00,1.67,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
