time_s,head_px,head_py,head_pz,head_rx,head_ry,head_rz,head_rw,handR_px,handR_py,handR_pz,handR_rx,handR_ry,handR_rz,handR_rw,handL_px,handL_py,handL_pz,handL_rx,handL_ry,handL_rz,handL_rw,gaze_x,gaze_y,gaze_z
6.9466,-0.1087,1.1160,0.3738,0.1732,0.0311,0.0244,0.9841,-0.1118,0.7474,0.6313,0.0755,0.3398,-0.0209,-0.9372,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0697,-0.3394,0.9381
7.0020,-0.0990,1.1212,0.3607,0.1699,0.0298,0.0197,0.9848,-0.0432,0.7607,0.5541,0.0527,0.4247,0.0636,-0.9015,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0654,-0.3334,0.9405
7.0579,-0.0907,1.1228,0.3497,0.1814,0.0227,0.0186,0.9830,0.0027,0.7619,0.5134,0.0646,0.4072,0.0893,-0.9067,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0513,-0.3558,0.9331
7.1412,-0.0852,1.1260,0.3430,0.1790,0.0215,0.0156,0.9835,0.0227,0.7480,0.5185,0.0527,0.3560,0.1881,-0.9138,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0479,-0.3514,0.9350
7.1966,-0.0767,1.1294,0.3325,0.1759,0.0190,0.0112,0.9842,0.0344,0.7424,0.5046,0.0457,0.3087,0.1702,-0.9347,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0413,-0.3458,0.9374
7.2525,-0.0716,1.1319,0.3249,0.1791,0.0160,0.0120,0.9836,0.0493,0.7522,0.5040,0.0498,0.2747,0.1632,-0.9463,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0358,-0.3519,0.9353
7.3357,-0.0667,1.1332,0.3218,0.1749,0.0165,-0.0001,0.9844,0.0569,0.7521,0.5296,0.0497,0.2921,0.1366,-0.9453,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0325,-0.3444,0.9382
7.3910,-0.0601,1.1341,0.3159,0.1753,0.0204,-0.0100,0.9842,0.0518,0.7541,0.5428,0.0662,0.3228,0.1987,-0.9230,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0367,-0.3455,0.9377
7.4471,-0.0581,1.1355,0.3152,0.1731,0.0278,-0.0168,0.9844,0.0500,0.7522,0.5447,0.0634,0.3322,0.2154,-0.9161,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0489,-0.3418,0.9385
7.5323,-0.0558,1.1342,0.3155,0.1715,0.0257,-0.0154,0.9847,0.0812,0.7617,0.5412,0.0746,0.3487,0.1329,-0.9248,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0452,-0.3385,0.9399
7.5862,-0.0515,1.1330,0.3160,0.1728,0.0257,-0.0209,0.9844,0.1264,0.7335,0.5220,0.1058,0.0991,0.4160,-0.8977,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0433,-0.3414,0.9389
7.6416,-0.0481,1.1324,0.3156,0.1782,0.0260,-0.0235,0.9834,0.1473,0.7228,0.5079,0.1381,0.0698,0.4157,-0.8962,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0427,-0.3517,0.9351
7.7241,-0.0445,1.1326,0.3154,0.1798,0.0320,-0.0223,0.9829,0.1511,0.7358,0.4978,0.1448,0.0660,0.4657,-0.8705,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0549,-0.3550,0.9333
7.7788,-0.0392,1.1317,0.3154,0.1840,0.0368,-0.0201,0.9820,0.1558,0.7291,0.4985,0.1337,0.1415,0.3846,-0.9023,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0649,-0.3629,0.9296
7.8349,-0.0364,1.1302,0.3152,0.1930,0.0394,-0.0216,0.9802,0.1471,0.7305,0.4972,0.1411,0.1701,0.3467,-0.9116,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0689,-0.3800,0.9224
7.9193,-0.0347,1.1305,0.3155,0.1919,0.0359,-0.0258,0.9804,0.1359,0.7313,0.5010,0.1627,0.2111,0.2763,-0.9234,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0605,-0.3781,0.9238
7.9735,-0.0319,1.1305,0.3160,0.1929,0.0355,-0.0276,0.9802,0.1350,0.7321,0.5054,0.1419,0.1784,0.3313,-0.9156,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0589,-0.3800,0.9231
8.0295,-0.0320,1.1309,0.3172,0.1913,0.0335,-0.0275,0.9806,0.1368,0.7327,0.5071,0.1336,0.1586,0.3722,-0.9047,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0551,-0.3770,0.9246
8.1130,-0.0321,1.1302,0.3213,0.1905,0.0314,-0.0262,0.9808,0.1418,0.7334,0.5042,0.1328,0.1648,0.3784,-0.9011,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0516,-0.3753,0.9255
8.1687,-0.0324,1.1283,0.3288,0.1938,0.0310,-0.0258,0.9802,0.1322,0.7382,0.5102,0.1101,0.1242,0.3940,-0.9040,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0507,-0.3815,0.9230
8.2242,-0.0353,1.1259,0.3334,0.2065,0.0338,-0.0253,0.9775,0.1190,0.7465,0.5349,0.1065,0.1256,0.3822,-0.9093,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0555,-0.4054,0.9125
8.3222,-0.0386,1.1231,0.3385,0.2115,0.0266,-0.0189,0.9768,0.1085,0.7519,0.5901,0.1205,0.1659,0.3504,-0.9139,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0439,-0.4142,0.9091
8.3755,-0.0441,1.1187,0.3440,0.2281,0.0219,-0.0093,0.9733,0.1103,0.7394,0.6198,0.1052,0.1100,0.4150,-0.8970,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0385,-0.4445,0.8950
8.4310,-0.0456,1.1176,0.3439,0.2360,0.0202,-0.0028,0.9715,0.1171,0.7399,0.6224,0.0537,0.0393,0.5141,-0.8552,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0380,-0.4586,0.8878
8.5163,-0.0460,1.1172,0.3441,0.2337,0.0229,0.0034,0.9720,0.1212,0.7590,0.6072,-0.0286,-0.0724,0.7340,-0.6746,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0462,-0.4541,0.8898
8.5710,-0.0479,1.1164,0.3446,0.2356,0.0191,0.0069,0.9716,0.1297,0.7580,0.6045,-0.0134,-0.0211,0.7595,-0.6500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0403,-0.4575,0.8883
8.6264,-0.0475,1.1168,0.3476,0.2275,0.0091,0.0041,0.9737,0.1287,0.7570,0.6037,-0.0005,0.0109,0.6996,-0.7145,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0195,-0.4430,0.8963
8.7103,-0.0486,1.1167,0.3518,0.2288,0.0069,0.0009,0.9734,0.1290,0.7560,0.6035,-0.0500,0.0320,0.6188,-0.7833,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0138,-0.4455,0.8952
8.7658,-0.0497,1.1163,0.3588,0.2179,-0.0042,0.0003,0.9760,0.0768,0.7699,0.6385,-0.0047,0.1407,0.4547,-0.8795,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,-0.0081,-0.4253,0.9050
8.8215,-0.0493,1.1158,0.3649,0.2136,-0.0155,-0.0059,0.9768,0.0493,0.7719,0.6716,0.1067,0.2444,0.2434,-0.9325,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,-0.0328,-0.4170,0.9083
8.9043,-0.0534,1.1154,0.3688,0.2156,-0.0322,-0.0063,0.9759,0.0401,0.7455,0.7411,0.2579,0.2407,-0.0103,-0.9357,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,-0.0655,-0.4203,0.9050
8.9605,-0.0614,1.1155,0.3727,0.2144,-0.0516,-0.0039,0.9754,0.0231,0.7405,0.8681,0.2066,0.2074,0.0967,-0.9513,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,-0.1022,-0.4178,0.9028
9.0166,-0.0724,1.1148,0.3803,0.2069,-0.0626,-0.0076,0.9763,0.0034,0.7431,0.8777,0.0849,0.1631,0.0755,-0.9801,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,-0.1254,-0.4030,0.9066
9.0991,-0.0792,1.1066,0.3789,0.2346,-0.0458,0.0051,0.9710,-0.0080,0.7261,0.8645,-0.0028,0.1239,0.0260,-0.9920,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,-0.0865,-0.4561,0.8857
9.1549,-0.0828,1.1040,0.3809,0.2356,-0.0314,0.0132,0.9712,-0.0384,0.7883,0.7618,0.1547,0.3926,0.1219,-0.8984,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,-0.0547,-0.4586,0.8870
9.2112,-0.0735,1.1044,0.3714,0.2347,-0.0037,0.0211,0.9718,-0.0668,0.8443,0.6030,0.0982,0.6746,0.1829,-0.7084,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0026,-0.4564,0.8898
9.2940,-0.0626,1.1097,0.3603,0.2292,0.0250,0.0142,0.9730,-0.0812,0.8279,0.4980,-0.0665,0.7197,0.2627,-0.6392,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0551,-0.4453,0.8937
9.3501,-0.0531,1.1162,0.3483,0.2167,0.0478,0.0087,0.9750,-0.0934,0.7848,0.5443,-0.0538,0.5643,0.2021,-0.7986,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0970,-0.4217,0.9015
9.4067,-0.0526,1.1191,0.3443,0.2104,0.0555,0.0034,0.9760,-0.0898,0.7561,0.5957,-0.0354,0.4860,0.1793,-0.8547,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1098,-0.4103,0.9053
9.4895,-0.0557,1.1223,0.3396,0.2091,0.0474,0.0110,0.9767,-0.1052,0.7604,0.6393,-0.0965,0.4967,0.1369,-0.8516,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0972,-0.4074,0.9081
9.5448,-0.0540,1.1253,0.3315,0.2048,0.0387,0.0135,0.9779,0.0158,0.7956,0.5733,0.0620,0.4200,0.2260,-0.8768,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0813,-0.3995,0.9131
9.6002,-0.0492,1.1279,0.3279,0.2026,0.0314,0.0049,0.9787,0.0938,0.8158,0.5100,0.0899,0.3160,0.2039,-0.9222,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0635,-0.3963,0.9159
9.6848,-0.0447,1.1271,0.3254,0.2048,0.0217,-0.0146,0.9785,0.1147,0.7590,0.5062,0.0367,0.2544,0.1174,-0.9593,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0365,-0.4013,0.9152
9.7384,-0.0375,1.1264,0.3197,0.2081,0.0128,-0.0317,0.9775,0.1432,0.7165,0.4957,0.1373,0.1456,0.2778,-0.9396,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0118,-0.4076,0.9131
9.7945,-0.0332,1.1268,0.3151,0.2117,0.0076,-0.0301,0.9768,0.1661,0.7008,0.4979,0.1684,0.1054,0.3641,-0.9099,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0021,-0.4141,0.9102
9.8776,-0.0296,1.1274,0.3089,0.2100,0.0070,-0.0333,0.9771,0.1583,0.7134,0.5213,0.1814,0.0594,0.5442,-0.8170,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,-0.0003,-0.4108,0.9117
9.9325,-0.0251,1.1282,0.3011,0.2093,0.0037,-0.0380,0.9771,0.1318,0.7298,0.5272,0.1068,0.1040,0.4791,-0.8650,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,-0.0087,-0.4093,0.9124
9.9887,-0.0236,1.1283,0.2966,0.2077,0.0011,-0.0412,0.9773,0.1264,0.7320,0.5279,0.1062,0.1448,0.4194,-0.8899,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,-0.0150,-0.4061,0.9137
10.0711,-0.0223,1.1287,0.2931,0.2066,0.0015,-0.0423,0.9775,0.1221,0.7327,0.5276,0.1036,0.1780,0.3631,-0.9087,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,-0.0146,-0.4041,0.9146
10.1277,-0.0207,1.1292,0.2882,0.2045,0.0012,-0.0446,0.9779,0.1206,0.7326,0.5262,0.1175,0.2017,0.3224,-0.9174,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,-0.0159,-0.4000,0.9164
10.1836,-0.0202,1.1296,0.2865,0.2028,0.0011,-0.0474,0.9781,0.1203,0.7322,0.5257,0.1193,0.2012,0.3227,-0.9171,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,-0.0170,-0.3968,0.9178
10.2662,-0.0201,1.1290,0.2850,0.2054,0.0013,-0.0463,0.9776,0.1205,0.7317,0.5257,0.1199,0.2026,0.3252,-0.9159,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,-0.0165,-0.4017,0.9156
10.3218,-0.0199,1.1290,0.2832,0.2056,0.0026,-0.0459,0.9776,0.1200,0.7310,0.5255,0.1208,0.1980,0.3279,-0.9158,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,-0.0138,-0.4022,0.9154
10.3785,-0.0198,1.1293,0.2825,0.2052,0.0043,-0.0438,0.9777,0.1193,0.7306,0.5247,0.1263,0.2034,0.3214,-0.9162,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,-0.0096,-0.4017,0.9157
10.4609,-0.0198,1.1296,0.2829,0.2042,0.0053,-0.0421,0.9780,0.1188,0.7307,0.5238,0.1307,0.2115,0.3131,-0.9166,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,-0.0068,-0.4000,0.9165
10.5165,-0.0198,1.1298,0.2830,0.2034,0.0056,-0.0407,0.9782,0.1192,0.7310,0.5240,0.1262,0.2104,0.3174,-0.9160,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,-0.0057,-0.3984,0.9172
10.5719,-0.0200,1.1295,0.2837,0.2037,0.0039,-0.0405,0.9782,0.1195,0.7313,0.5240,0.1247,0.2093,0.3190,-0.9159,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,-0.0088,-0.3988,0.9170
10.6546,-0.0200,1.1292,0.2835,0.2050,0.0038,-0.0413,0.9779,0.1195,0.7306,0.5243,0.1261,0.2087,0.3193,-0.9158,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,-0.0096,-0.4012,0.9160
10.7105,-0.0205,1.1297,0.2834,0.2025,0.0001,-0.0411,0.9784,0.1197,0.7313,0.5237,0.1262,0.2095,0.3180,-0.9160,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,-0.0164,-0.3963,0.9180
10.7663,-0.0216,1.1303,0.2829,0.2025,-0.0019,-0.0410,0.9784,0.1200,0.7315,0.5238,0.1257,0.2110,0.3170,-0.9161,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,-0.0204,-0.3961,0.9180
10.8495,-0.0228,1.1307,0.2822,0.2013,-0.0030,-0.0389,0.9787,0.1201,0.7321,0.5235,0.1237,0.2104,0.3176,-0.9163,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,-0.0215,-0.3939,0.9189
10.9053,-0.0248,1.1316,0.2815,0.2006,-0.0053,-0.0380,0.9789,0.1200,0.7320,0.5235,0.1235,0.2116,0.3144,-0.9171,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,-0.0256,-0.3924,0.9194
10.9608,-0.0283,1.1343,0.2842,0.1959,-0.0132,-0.0337,0.9800,0.1195,0.7321,0.5229,0.1248,0.2113,0.3132,-0.9174,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,-0.0391,-0.3830,0.9229
11.0447,-0.0363,1.1354,0.2935,0.1866,-0.0250,-0.0341,0.9815,0.1435,0.7116,0.5085,0.1797,0.1405,0.3857,-0.8940,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,-0.0617,-0.3646,0.9291
11.0996,-0.0521,1.1352,0.3092,0.1796,-0.0419,-0.0329,0.9823,0.0016,0.7899,0.5471,0.1415,0.4002,0.1734,-0.8887,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,-0.0942,-0.3500,0.9320
11.1559,-0.0724,1.1321,0.3268,0.1794,-0.0525,-0.0250,0.9821,-0.1139,0.8426,0.5861,0.0067,0.5022,0.0392,-0.8638,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,-0.1120,-0.3498,0.9301
11.2385,-0.1007,1.1258,0.3497,0.1778,-0.0679,-0.0168,0.9816,-0.1899,0.8211,0.6326,-0.2121,0.4951,-0.1731,-0.8246,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,-0.1392,-0.3468,0.9275
11.2942,-0.1373,1.1133,0.3826,0.1729,-0.0916,-0.0040,0.9807,-0.2265,0.8178,0.7234,-0.2230,0.3722,-0.0200,-0.9008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,-0.1809,-0.3385,0.9234
11.3498,-0.1526,1.1012,0.3997,0.1897,-0.1073,0.0071,0.9759,-0.2385,0.8160,0.8253,-0.0402,0.3917,0.0370,-0.9185,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,-0.2068,-0.3719,0.9050
11.4320,-0.1653,1.0993,0.4122,0.1951,-0.0938,0.0026,0.9763,-0.2746,0.8274,0.9075,0.2046,0.2116,0.1800,-0.9386,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,-0.1822,-0.3815,0.9063
11.4882,-0.1828,1.0945,0.4250,0.1997,-0.0872,0.0154,0.9758,-0.2954,0.7767,0.9174,0.1077,0.2516,0.1286,-0.9532,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,-0.1640,-0.3925,0.9050
11.5439,-0.1895,1.0925,0.4276,0.1964,-0.0969,0.0313,0.9752,-0.2822,0.7412,0.8943,0.0679,0.2739,0.1084,-0.9532,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,-0.1767,-0.3892,0.9041
11.6271,-0.1943,1.0879,0.4218,0.2106,-0.0766,0.0347,0.9739,-0.2567,0.7408,0.8678,0.0606,0.3209,0.1249,-0.9369,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,-0.1347,-0.4156,0.8995
11.6827,-0.1961,1.0874,0.4110,0.2157,-0.0582,0.0477,0.9736,-0.2035,0.7932,0.8408,0.0920,0.3610,0.1719,-0.9119,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,-0.0927,-0.4256,0.9002
11.7390,-0.1916,1.0924,0.3980,0.2074,-0.0514,0.0511,0.9756,-0.1052,0.8802,0.7592,0.1221,0.3604,0.0948,-0.9199,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,-0.0791,-0.4100,0.9087
11.8227,-0.1811,1.0982,0.3836,0.1994,-0.0433,0.0519,0.9776,0.0236,0.9243,0.6549,0.1500,0.4075,-0.0453,-0.8997,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,-0.0640,-0.3944,0.9167
11.8783,-0.1632,1.1074,0.3646,0.1900,-0.0381,0.0464,0.9800,0.1568,0.8342,0.5665,0.0769,0.3018,0.0376,-0.9495,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,-0.0570,-0.3759,0.9249
11.9344,-0.1444,1.1128,0.3518,0.1853,-0.0293,0.0396,0.9814,0.2227,0.7840,0.5270,-0.0594,0.0449,0.1696,-0.9827,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,-0.0429,-0.3661,0.9296
12.0167,-0.1229,1.1174,0.3417,0.1896,-0.0177,0.0236,0.9814,0.2614,0.7486,0.4814,-0.0438,-0.0196,0.2074,-0.9771,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,-0.0258,-0.3730,0.9275
12.0724,-0.0942,1.1245,0.3268,0.1892,0.0016,0.0050,0.9819,0.2223,0.7163,0.4601,0.0755,0.0339,0.2212,-0.9717,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0051,-0.3715,0.9284
12.1283,-0.0768,1.1279,0.3173,0.1881,0.0156,-0.0100,0.9820,0.1955,0.7109,0.4584,0.1390,0.0841,0.2656,-0.9503,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0268,-0.3697,0.9288
12.2115,-0.0647,1.1292,0.3102,0.1879,0.0257,-0.0180,0.9817,0.1774,0.6995,0.4512,0.1421,0.1215,0.2650,-0.9459,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0437,-0.3698,0.9281
12.2671,-0.0474,1.1301,0.3005,0.1903,0.0377,-0.0299,0.9806,0.1592,0.7149,0.4710,0.2033,0.1640,0.2216,-0.9395,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0625,-0.3754,0.9248
12.3227,-0.0388,1.1297,0.2964,0.1952,0.0451,-0.0352,0.9791,0.1592,0.7226,0.4838,0.1717,0.1636,0.2074,-0.9491,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0745,-0.3854,0.9197
12.4070,-0.0351,1.1304,0.2944,0.1941,0.0443,-0.0372,0.9793,0.1613,0.7256,0.4918,0.1500,0.1508,0.2123,-0.9538,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0722,-0.3835,0.9207
12.4605,-0.0297,1.1310,0.2912,0.1936,0.0413,-0.0404,0.9794,0.1604,0.7260,0.4910,0.1520,0.1540,0.2098,-0.9535,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0653,-0.3825,0.9217
12.5174,-0.0282,1.1316,0.2896,0.1917,0.0336,-0.0407,0.9800,0.1603,0.7268,0.4902,0.1530,0.1587,0.2086,-0.9528,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0502,-0.3784,0.9243
12.5999,-0.0272,1.1315,0.2883,0.1926,0.0322,-0.0434,0.9798,0.1597,0.7278,0.4892,0.1534,0.1617,0.2096,-0.9521,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0463,-0.3803,0.9237
12.6555,-0.0261,1.1317,0.2865,0.1930,0.0303,-0.0452,0.9797,0.1594,0.7288,0.4887,0.1522,0.1601,0.2096,-0.9525,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0418,-0.3808,0.9237
12.7112,-0.0265,1.1321,0.2857,0.1919,0.0295,-0.0435,0.9800,0.1593,0.7298,0.4878,0.1518,0.1601,0.2097,-0.9525,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0412,-0.3787,0.9246
12.7939,-0.0285,1.1330,0.2854,0.1901,0.0283,-0.0415,0.9805,0.1599,0.7302,0.4878,0.1509,0.1606,0.2103,-0.9525,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0397,-0.3751,0.9261
12.8497,-0.0305,1.1337,0.2857,0.1879,0.0295,-0.0382,0.9810,0.1568,0.7305,0.4864,0.1526,0.1588,0.2083,-0.9530,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0435,-0.3709,0.9277
12.9057,-0.0318,1.1334,0.2874,0.1871,0.0349,-0.0358,0.9811,0.1512,0.7327,0.4843,0.1511,0.1594,0.2047,-0.9539,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0550,-0.3697,0.9275
12.9884,-0.0373,1.1341,0.2920,0.1874,0.0174,-0.0307,0.9816,0.1456,0.7421,0.4719,0.1323,0.1359,0.1834,-0.9646,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0227,-0.3691,0.9291
13.0440,-0.0500,1.1378,0.3016,0.1834,-0.0178,-0.0379,0.9821,0.1071,0.7487,0.4839,0.1189,0.2372,0.2288,-0.9366,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,-0.0489,-0.3589,0.9321
13.1003,-0.0641,1.1437,0.3191,0.1699,-0.0366,-0.0483,0.9836,0.0379,0.7687,0.5185,0.1743,0.3503,0.2838,-0.8754,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,-0.0884,-0.3308,0.9396
13.1828,-0.0792,1.1367,0.3440,0.1585,-0.0417,-0.0390,0.9857,-0.1084,0.8381,0.5968,0.2279,0.5043,0.2111,-0.8057,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,-0.0945,-0.3092,0.9463
13.2388,-0.1010,1.1288,0.3834,0.1455,-0.0549,-0.0339,0.9873,-0.2970,0.8831,0.7515,0.1335,0.4559,0.1434,-0.8682,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,-0.1182,-0.2836,0.9516
13.2945,-0.1140,1.1238,0.4105,0.1470,-0.0394,-0.0437,0.9874,-0.3613,0.8371,0.8846,0.0480,0.3711,0.1162,-0.9200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,-0.0907,-0.2868,0.9537
13.3768,-0.1195,1.1176,0.4270,0.1591,-0.0176,-0.0263,0.9868,-0.3760,0.8045,0.9564,-0.0362,0.2972,-0.0118,-0.9541,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,-0.0430,-0.3130,0.9488
13.4329,-0.1280,1.1084,0.4498,0.1679,0.0233,-0.0033,0.9855,-0.3631,0.7519,0.9423,-0.0590,0.2298,-0.0043,-0.9714,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0448,-0.3311,0.9425
13.4891,-0.1349,1.0978,0.4562,0.1763,0.0460,0.0171,0.9831,-0.3300,0.7294,0.9032,-0.2810,0.1959,-0.1266,-0.9309,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0964,-0.3451,0.9336
13.5724,-0.1369,1.0943,0.4574,0.1794,0.0454,0.0271,0.9824,-0.3475,0.7523,0.8796,-0.1445,0.2351,-0.0660,-0.9589,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0989,-0.3501,0.9315
13.6280,-0.1322,1.0933,0.4567,0.1754,0.0496,0.0319,0.9827,-0.0345,0.7767,0.8132,0.2462,0.4128,0.1258,-0.8678,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1086,-0.3416,0.9335
13.6837,-0.1190,1.0946,0.4530,0.1847,0.0593,0.0347,0.9804,0.0853,0.7134,0.7851,0.2306,0.3828,0.2163,-0.8681,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1291,-0.3580,0.9248
13.7680,-0.1074,1.0968,0.4477,0.1813,0.0705,0.0205,0.9807,0.0715,0.6876,0.7783,0.0916,0.2665,0.2953,-0.9129,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1457,-0.3527,0.9243
