time_s,tracker_id,pos_x,pos_y,pos_z,rot_y,is_gripping,down_face_x,down_face_y,down_face_z
8.4880,CubeRed,-0.0045,0.6684,0.7122,352.15,0,0.00,-1.00,0.00
8.4882,CubeBlue,-0.1086,0.6796,0.7003,313.93,0,0.00,-1.00,0.00
8.5995,CubeRed,-0.0045,0.6684,0.7122,352.15,0,0.00,-1.00,0.00
8.5997,CubeBlue,-0.1086,0.6796,0.7003,308.11,0,0.00,-1.00,0.00
8.6278,CubeRed,-0.0045,0.6684,0.7122,352.16,0,0.00,-1.00,0.00
8.6279,CubeBlue,-0.1086,0.6796,0.7003,314.21,0,0.00,-1.00,0.00
8.6849,CubeRed,-0.0045,0.6684,0.7122,352.16,0,0.00,-1.00,0.00
8.6851,CubeBlue,-0.1086,0.6796,0.7003,309.15,0,0.00,-1.00,0.00
8.7936,CubeRed,-0.0045,0.6684,0.7122,352.16,0,0.00,-1.00,0.00
8.7937,CubeBlue,-0.0858,0.6796,0.7835,270.00,0,0.00,0.00,-1.00
8.8231,CubeRed,-0.0045,0.6684,0.7122,352.16,0,0.00,-1.00,0.00
8.8235,CubeBlue,-0.0858,0.6796,0.7835,270.00,0,0.00,0.00,-1.00
8.8774,CubeRed,-0.0045,0.6684,0.7122,352.17,0,0.00,-1.00,0.00
8.8775,CubeBlue,-0.0858,0.6796,0.7835,270.00,0,0.00,0.00,-1.00
8.9880,CubeRed,-0.0106,0.6796,0.6978,352.17,0,0.00,-1.00,0.00
8.9881,CubeBlue,-0.0644,0.6865,0.8322,270.00,0,0.00,0.00,-1.00
9.0172,CubeRed,-0.0106,0.6796,0.6978,352.18,0,0.00,-1.00,0.00
9.0173,CubeBlue,-0.0644,0.6865,0.8322,90.00,0,0.00,0.00,-1.00
9.0713,CubeRed,-0.0106,0.6796,0.6978,352.18,0,0.00,-1.00,0.00
9.0715,CubeBlue,-0.0644,0.6865,0.8322,90.00,0,0.00,0.00,-1.00
9.1816,CubeRed,-0.0106,0.6796,0.6978,352.18,0,0.00,-1.00,0.00
9.1818,CubeBlue,-0.0644,0.6865,0.8322,90.00,0,0.00,0.00,-1.00
9.2127,CubeRed,-0.0106,0.6796,0.6978,352.19,0,0.00,-1.00,0.00
9.2128,CubeBlue,-0.0644,0.6865,0.8322,90.00,0,0.00,0.00,-1.00
9.2690,CubeRed,-0.0106,0.6796,0.6978,352.20,0,0.00,-1.00,0.00
9.2692,CubeBlue,-0.0644,0.6865,0.8322,90.00,0,0.00,0.00,-1.00
9.3800,CubeRed,-0.0106,0.6796,0.6978,352.20,0,0.00,-1.00,0.00
9.3802,CubeBlue,-0.0207,0.6877,0.8496,90.00,0,0.00,0.00,-1.00
9.4080,CubeRed,-0.0106,0.6796,0.6978,352.21,0,0.00,-1.00,0.00
9.4085,CubeBlue,-0.0207,0.6877,0.8496,90.00,0,0.00,0.00,-1.00
9.4596,CubeRed,-0.0106,0.6796,0.6978,352.21,0,0.00,-1.00,0.00
9.4598,CubeBlue,-0.0207,0.6877,0.8496,90.00,0,0.00,0.00,-1.00
9.5718,CubeRed,-0.0106,0.6796,0.6978,352.21,0,0.00,-1.00,0.00
9.5719,CubeBlue,0.0000,0.6890,0.8717,90.00,0,0.00,0.00,-1.00
9.6005,CubeRed,-0.0106,0.6796,0.6978,352.21,0,0.00,-1.00,0.00
9.6006,CubeBlue,0.0000,0.6890,0.8717,36.08,1,0.00,0.00,-1.00
9.6557,CubeRed,-0.0106,0.6796,0.6978,352.22,0,0.00,-1.00,0.00
9.6559,CubeBlue,0.0129,0.7017,0.8760,35.58,1,0.00,0.00,-1.00
9.7666,CubeRed,-0.0106,0.6796,0.6978,352.22,0,0.00,-1.00,0.00
9.7668,CubeBlue,0.0065,0.7047,0.8756,35.31,1,0.00,0.00,-1.00
9.7949,CubeRed,-0.0106,0.6796,0.6978,352.23,0,0.00,-1.00,0.00
