time_s,tracker_id,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,rot_w,euler_x,euler_y,euler_z,vel_x,vel_y,vel_z,speed_mps,ang_vel_deg_s,is_gripping,grip_source,contact_level,raw_grip,imu_delta_deg,down_face_x,down_face_y,down_face_z
3.1058,CubeRed,0.1462,0.7255,0.3087,0.0000,0.4553,0.0000,0.8904,0.00,54.17,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
3.2187,CubeBlue,0.2600,0.7255,0.4563,0.0000,0.4336,0.0000,0.9011,0.00,51.39,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
3.2188,CubeRed,0.1462,0.7255,0.3087,0.0000,0.4553,0.0000,0.8903,0.00,54.17,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.172,0.00,-1.00,0.00
3.2475,CubeBlue,0.2600,0.7255,0.4563,0.0000,0.4336,0.0000,0.9011,0.00,51.39,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
3.2477,CubeRed,0.1462,0.7255,0.3087,0.0000,0.4553,0.0000,0.8904,0.00,54.16,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
3.3009,CubeBlue,0.2600,0.7255,0.4563,0.0000,0.4336,0.0000,0.9011,0.00,51.39,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
3.3010,CubeRed,0.1462,0.7255,0.3087,0.0000,0.4553,0.0000,0.8904,0.00,54.16,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
3.4151,CubeBlue,0.2600,0.7255,0.4563,0.0000,0.4336,0.0000,0.9011,0.00,51.40,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
3.4152,CubeRed,0.1394,0.7255,0.3205,0.0000,0.4552,0.0000,0.8904,0.00,54.16,0.00,-0.1283,0.0000,0.2232,0.2574,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
3.4414,CubeBlue,0.2600,0.7255,0.4563,0.0000,0.4336,0.0000,0.9011,0.00,51.39,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
3.4416,CubeRed,0.1394,0.7255,0.3205,0.0000,0.4660,0.0000,0.8848,0.00,55.55,0.00,0.0000,0.0000,0.0000,0.0000,12.05,0,none,Resting,0,1.455,0.00,-1.00,0.00
3.4951,CubeBlue,0.2600,0.7255,0.4563,0.0000,0.4336,0.0000,0.9011,0.00,51.39,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
3.4952,CubeRed,0.1394,0.7255,0.3205,-0.0004,0.4660,-0.0009,0.8848,0.01,55.55,359.89,0.0000,0.0000,0.0000,0.0000,0.00,0,imu_bridge,Resting,0,0.000,0.00,-1.00,0.00
3.6069,CubeBlue,0.2600,0.7255,0.4563,0.0000,0.4336,0.0000,0.9011,0.00,51.39,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
3.6071,CubeRed,0.1399,0.7260,0.3203,-0.0032,0.4302,-0.0028,0.9027,359.81,50.97,359.56,0.0080,0.0105,-0.0038,0.0137,83.35,0,imu_bridge,Resting,0,4.597,0.00,-1.00,0.00
3.6355,CubeBlue,0.2600,0.7255,0.4563,0.0000,0.4336,0.0000,0.9011,0.00,51.39,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0,none,Resting,0,0.000,0.00,-1.00,0.00
