time_s,head_px,head_py,head_pz,head_rx,head_ry,head_rz,head_rw,handR_px,handR_py,handR_pz,handR_rx,handR_ry,handR_rz,handR_rw,handL_px,handL_py,handL_pz,handL_rx,handL_ry,handL_rz,handL_rw,gaze_x,gaze_y,gaze_z
0.0447,-0.0123,1.1341,-0.0167,0.1412,0.0067,0.0288,0.9895,0.1827,0.8061,0.2315,0.3806,-0.0797,0.5874,-0.7098,-0.1291,0.6368,0.1030,-0.1898,-0.2233,-0.1926,-0.9365,0.0214,-0.2790,0.9600
0.1002,-0.0130,1.1343,-0.0167,0.1398,0.0050,0.0285,0.9898,0.1828,0.7983,0.2261,0.4019,-0.0760,0.5808,-0.7038,-0.1287,0.6373,0.1040,-0.1931,-0.2225,-0.1926,-0.9360,0.0180,-0.2764,0.9609
0.1972,-0.0134,1.1343,-0.0173,0.1393,0.0047,0.0285,0.9898,0.1790,0.7963,0.2277,0.3382,-0.0222,0.5619,-0.7546,-0.1288,0.6385,0.1023,-0.1884,-0.2223,-0.1969,-0.9361,0.0173,-0.2754,0.9612
0.2510,-0.0142,1.1345,-0.0175,0.1379,0.0044,0.0285,0.9900,0.1412,0.7885,0.1920,0.2801,0.0682,0.5099,-0.8105,-0.1287,0.6391,0.1030,-0.1910,-0.2236,-0.1964,-0.9354,0.0165,-0.2728,0.9619
0.3067,-0.0147,1.1342,-0.0174,0.1388,0.0025,0.0274,0.9899,0.1075,0.7743,0.1822,0.2186,0.1836,0.4727,-0.8337,-0.1286,0.6384,0.1033,-0.1920,-0.2232,-0.1963,-0.9353,0.0125,-0.2747,0.9615
0.3910,-0.0146,1.1338,-0.0174,0.1399,0.0018,0.0271,0.9898,0.0857,0.7592,0.1745,0.0852,0.2499,0.4628,-0.8462,-0.1287,0.6383,0.1032,-0.1915,-0.2228,-0.1963,-0.9355,0.0113,-0.2768,0.9609
0.4470,-0.0151,1.1334,-0.0175,0.1405,0.0017,0.0275,0.9897,0.0646,0.7426,0.1571,0.0645,0.2808,0.4358,-0.8527,-0.1288,0.6398,0.1025,-0.1919,-0.2231,-0.1987,-0.9348,0.0111,-0.2779,0.9605
0.5023,-0.0151,1.1332,-0.0178,0.1414,0.0023,0.0282,0.9896,0.0580,0.7419,0.1487,0.0675,0.3172,0.4222,-0.8465,-0.1285,0.6405,0.1023,-0.1929,-0.2227,-0.1976,-0.9350,0.0126,-0.2796,0.9600
0.5862,-0.0152,1.1334,-0.0183,0.1404,0.0018,0.0281,0.9897,0.0510,0.7308,0.1496,0.1167,0.3121,0.3745,-0.8653,-0.1284,0.6400,0.1025,-0.1941,-0.2218,-0.1986,-0.9347,0.0115,-0.2777,0.9606
0.6413,-0.0151,1.1335,-0.0187,0.1402,0.0011,0.0279,0.9897,0.0580,0.7352,0.1528,0.1441,0.3118,0.3934,-0.8528,-0.1281,0.6402,0.1032,-0.1989,-0.2209,-0.1944,-0.9348,0.0099,-0.2775,0.9607
0.6979,-0.0150,1.1333,-0.0189,0.1407,0.0012,0.0285,0.9896,0.0616,0.7343,0.1561,0.1469,0.2942,0.4156,-0.8480,-0.1277,0.6411,0.1032,-0.1992,-0.2200,-0.1933,-0.9352,0.0104,-0.2784,0.9604
0.7804,-0.0149,1.1330,-0.0190,0.1413,0.0005,0.0291,0.9895,0.0653,0.7353,0.1590,0.1432,0.2903,0.4196,-0.8480,-0.1280,0.6403,0.1036,-0.1988,-0.2211,-0.1943,-0.9348,0.0093,-0.2796,0.9601
0.8367,-0.0148,1.1326,-0.0194,0.1424,-0.0011,0.0291,0.9894,0.0689,0.7358,0.1591,0.1405,0.2915,0.4203,-0.8477,-0.1282,0.6395,0.1030,-0.1957,-0.2219,-0.1947,-0.9352,0.0062,-0.2818,0.9594
0.8925,-0.0146,1.1325,-0.0200,0.1423,-0.0021,0.0288,0.9894,0.0707,0.7355,0.1589,0.1383,0.2937,0.4189,-0.8481,-0.1281,0.6377,0.1031,-0.1949,-0.2219,-0.1957,-0.9351,0.0040,-0.2817,0.9595
0.9747,-0.0149,1.1325,-0.0202,0.1419,-0.0036,0.0277,0.9895,0.0713,0.7341,0.1581,0.1408,0.2989,0.4158,-0.8473,-0.1280,0.6377,0.1030,-0.1938,-0.2217,-0.1937,-0.9358,0.0008,-0.2810,0.9597
1.0315,-0.0152,1.1323,-0.0203,0.1424,-0.0059,0.0273,0.9894,0.0721,0.7344,0.1568,0.1395,0.3060,0.4104,-0.8476,-0.1279,0.6393,0.1030,-0.1948,-0.2214,-0.1943,-0.9356,-0.0040,-0.2820,0.9594
1.0869,-0.0159,1.1319,-0.0200,0.1438,-0.0075,0.0271,0.9892,0.0725,0.7346,0.1572,0.1376,0.3070,0.4088,-0.8484,-0.1281,0.6392,0.1031,-0.1951,-0.2215,-0.1949,-0.9354,-0.0070,-0.2849,0.9585
1.1693,-0.0169,1.1319,-0.0196,0.1433,-0.0106,0.0279,0.9892,0.0725,0.7354,0.1568,0.1357,0.3050,0.4083,-0.8496,-0.1281,0.6375,0.1025,-0.1928,-0.2213,-0.1916,-0.9366,-0.0131,-0.2840,0.9587
1.2252,-0.0183,1.1316,-0.0192,0.1442,-0.0143,0.0278,0.9891,0.0727,0.7355,0.1578,0.1321,0.3058,0.4081,-0.8500,-0.1284,0.6380,0.1040,-0.1987,-0.2230,-0.1894,-0.9354,-0.0203,-0.2860,0.9580
1.2806,-0.0194,1.1313,-0.0188,0.1451,-0.0165,0.0283,0.9889,0.0727,0.7355,0.1584,0.1300,0.3042,0.4088,-0.8506,-0.1284,0.6374,0.1040,-0.1989,-0.2218,-0.1922,-0.9350,-0.0244,-0.2879,0.9574
1.3638,-0.0200,1.1310,-0.0183,0.1464,-0.0183,0.0292,0.9886,0.0724,0.7335,0.1603,0.1296,0.3038,0.4088,-0.8508,-0.1286,0.6362,0.1044,-0.2001,-0.2224,-0.1925,-0.9346,-0.0277,-0.2906,0.9565
1.4193,-0.0209,1.1304,-0.0181,0.1482,-0.0210,0.0295,0.9883,0.0719,0.7334,0.1610,0.1315,0.3042,0.4072,-0.8511,-0.1281,0.6386,0.1040,-0.2001,-0.2217,-0.1913,-0.9350,-0.0328,-0.2941,0.9552
1.4753,-0.0213,1.1301,-0.0182,0.1490,-0.0224,0.0299,0.9881,0.0718,0.7322,0.1615,0.1319,0.3042,0.4079,-0.8507,-0.1280,0.6397,0.1036,-0.2005,-0.2209,-0.1915,-0.9351,-0.0354,-0.2958,0.9546
1.5579,-0.0211,1.1300,-0.0184,0.1498,-0.0219,0.0305,0.9880,0.0717,0.7308,0.1619,0.1327,0.3044,0.4080,-0.8504,-0.1287,0.6398,0.1035,-0.2001,-0.2224,-0.1923,-0.9346,-0.0342,-0.2973,0.9542
1.6140,-0.0207,1.1298,-0.0183,0.1511,-0.0222,0.0315,0.9878,0.0717,0.7320,0.1607,0.1337,0.3044,0.4085,-0.8501,-0.1288,0.6373,0.1037,-0.1992,-0.2225,-0.1913,-0.9350,-0.0344,-0.2999,0.9533
1.6696,-0.0203,1.1297,-0.0185,0.1508,-0.0220,0.0309,0.9878,0.0717,0.7316,0.1608,0.1345,0.3041,0.4090,-0.8498,-0.1287,0.6365,0.1042,-0.1991,-0.2225,-0.1912,-0.9350,-0.0342,-0.2994,0.9535
1.7522,-0.0200,1.1299,-0.0185,0.1507,-0.0215,0.0304,0.9879,0.0719,0.7311,0.1606,0.1364,0.3048,0.4092,-0.8492,-0.1289,0.6372,0.1046,-0.2001,-0.2232,-0.1933,-0.9342,-0.0334,-0.2991,0.9536
1.8097,-0.0195,1.1298,-0.0187,0.1512,-0.0209,0.0301,0.9878,0.0721,0.7304,0.1614,0.1360,0.3044,0.4090,-0.8494,-0.1287,0.6387,0.1036,-0.1994,-0.2222,-0.1928,-0.9347,-0.0322,-0.2999,0.9534
1.8648,-0.0189,1.1299,-0.0183,0.1512,-0.0202,0.0297,0.9878,0.0722,0.7298,0.1616,0.1362,0.3043,0.4088,-0.8495,-0.1288,0.6384,0.1033,-0.1982,-0.2228,-0.1931,-0.9348,-0.0308,-0.2999,0.9535
1.9476,-0.0188,1.1298,-0.0181,0.1517,-0.0204,0.0299,0.9878,0.0726,0.7299,0.1617,0.1357,0.3041,0.4092,-0.8495,-0.1284,0.6383,0.1034,-0.1973,-0.2228,-0.1916,-0.9353,-0.0313,-0.3009,0.9532
2.0033,-0.0187,1.1297,-0.0181,0.1523,-0.0208,0.0298,0.9877,0.0725,0.7301,0.1612,0.1374,0.3051,0.4102,-0.8484,-0.1282,0.6369,0.1037,-0.1967,-0.2221,-0.1917,-0.9356,-0.0320,-0.3020,0.9528
2.0592,-0.0187,1.1296,-0.0182,0.1526,-0.0212,0.0299,0.9876,0.0727,0.7301,0.1613,0.1383,0.3062,0.4096,-0.8481,-0.1284,0.6363,0.1042,-0.1972,-0.2227,-0.1917,-0.9353,-0.0327,-0.3027,0.9525
2.1429,-0.0186,1.1298,-0.0178,0.1529,-0.0209,0.0299,0.9876,0.0727,0.7302,0.1613,0.1375,0.3059,0.4103,-0.8480,-0.1291,0.6373,0.1043,-0.1974,-0.2257,-0.1911,-0.9347,-0.0322,-0.3033,0.9524
2.1980,-0.0185,1.1297,-0.0179,0.1531,-0.0213,0.0298,0.9875,0.0731,0.7305,0.1615,0.1369,0.3059,0.4100,-0.8483,-0.1284,0.6381,0.1038,-0.1972,-0.2237,-0.1905,-0.9353,-0.0329,-0.3036,0.9522
2.2543,-0.0186,1.1295,-0.0180,0.1538,-0.0214,0.0298,0.9874,0.0729,0.7305,0.1616,0.1366,0.3056,0.4101,-0.8484,-0.1281,0.6387,0.1036,-0.1974,-0.2228,-0.1912,-0.9353,-0.0332,-0.3050,0.9518
2.3364,-0.0186,1.1293,-0.0178,0.1540,-0.0218,0.0301,0.9874,0.0731,0.7305,0.1617,0.1352,0.3055,0.4106,-0.8484,-0.1283,0.6388,0.1043,-0.1995,-0.2226,-0.1920,-0.9348,-0.0338,-0.3055,0.9516
2.3923,-0.0187,1.1292,-0.0180,0.1546,-0.0222,0.0303,0.9873,0.0731,0.7305,0.1618,0.1356,0.3051,0.4105,-0.8485,-0.1279,0.6386,0.1040,-0.1995,-0.2208,-0.1905,-0.9355,-0.0345,-0.3066,0.9512
2.4480,-0.0189,1.1292,-0.0178,0.1542,-0.0230,0.0304,0.9873,0.0733,0.7303,0.1620,0.1352,0.3053,0.4102,-0.8487,-0.1279,0.6383,0.1043,-0.2003,-0.2205,-0.1886,-0.9358,-0.0360,-0.3060,0.9514
2.5313,-0.0190,1.1292,-0.0177,0.1541,-0.0241,0.0301,0.9873,0.0734,0.7300,0.1622,0.1341,0.3048,0.4089,-0.8497,-0.1282,0.6378,0.1035,-0.1977,-0.2210,-0.1893,-0.9361,-0.0383,-0.3057,0.9514
2.5864,-0.0191,1.1292,-0.0175,0.1543,-0.0252,0.0301,0.9872,0.0732,0.7302,0.1622,0.1343,0.3046,0.4091,-0.8496,-0.1281,0.6374,0.1043,-0.1992,-0.2205,-0.1887,-0.9360,-0.0404,-0.3061,0.9511
2.6420,-0.0193,1.1291,-0.0175,0.1540,-0.0252,0.0301,0.9873,0.0732,0.7300,0.1623,0.1346,0.3043,0.4084,-0.8500,-0.1281,0.6366,0.1047,-0.1996,-0.2193,-0.1902,-0.9359,-0.0405,-0.3055,0.9513
2.7249,-0.0196,1.1289,-0.0173,0.1540,-0.0247,0.0302,0.9873,0.0727,0.7288,0.1618,0.1373,0.3056,0.4069,-0.8498,-0.1287,0.6367,0.1048,-0.1993,-0.2211,-0.1905,-0.9355,-0.0396,-0.3056,0.9513
2.7806,-0.0199,1.1288,-0.0169,0.1539,-0.0237,0.0299,0.9874,0.0734,0.7314,0.1628,0.1328,0.3037,0.4115,-0.8490,-0.1286,0.6373,0.1042,-0.1985,-0.2208,-0.1898,-0.9358,-0.0375,-0.3053,0.9515
2.8369,-0.0196,1.1290,-0.0159,0.1544,-0.0222,0.0311,0.9873,0.0774,0.7491,0.1667,0.1287,0.2747,0.4531,-0.8383,-0.1285,0.6373,0.1039,-0.1978,-0.2215,-0.1894,-0.9359,-0.0341,-0.3062,0.9513
2.9193,-0.0194,1.1294,-0.0159,0.1536,-0.0219,0.0296,0.9874,0.0887,0.7820,0.1780,0.1896,0.2309,0.4962,-0.8152,-0.1283,0.6367,0.1040,-0.1978,-0.2209,-0.1910,-0.9357,-0.0342,-0.3046,0.9519
2.9744,-0.0191,1.1297,-0.0158,0.1529,-0.0215,0.0287,0.9876,0.1045,0.8185,0.2089,0.4104,0.0572,0.4781,-0.7744,-0.1289,0.6379,0.1042,-0.1984,-0.2220,-0.1929,-0.9350,-0.0338,-0.3033,0.9523
3.0304,-0.0183,1.1299,-0.0159,0.1524,-0.0216,0.0290,0.9877,0.1143,0.8237,0.2465,0.4193,0.0516,0.4561,-0.7833,-0.1289,0.6381,0.1041,-0.1985,-0.2215,-0.1938,-0.9349,-0.0338,-0.3022,0.9526
3.1126,-0.0167,1.1307,-0.0151,0.1508,-0.0220,0.0297,0.9879,0.1331,0.8231,0.2999,0.2751,0.0143,0.4031,-0.8727,-0.1293,0.6392,0.1036,-0.1981,-0.2231,-0.1950,-0.9343,-0.0344,-0.2992,0.9536
3.1693,-0.0153,1.1318,-0.0143,0.1490,-0.0216,0.0293,0.9882,0.1365,0.8185,0.3544,-0.0509,0.0777,0.1920,-0.9770,-0.1285,0.6387,0.1031,-0.1974,-0.2226,-0.1938,-0.9348,-0.0340,-0.2958,0.9546
3.2245,-0.0148,1.1321,-0.0133,0.1472,-0.0213,0.0285,0.9885,0.1258,0.8090,0.3687,-0.1202,0.1397,0.1956,-0.9632,-0.1275,0.6386,0.1037,-0.1994,-0.2197,-0.1915,-0.9356,-0.0337,-0.2923,0.9557
3.2934,-0.0154,1.1317,-0.0125,0.1492,-0.0222,0.0285,0.9882,0.1168,0.7852,0.3863,-0.0949,0.1642,0.2208,-0.9567,-0.1267,0.6388,0.1045,-0.2009,-0.2177,-0.1891,-0.9362,-0.0354,-0.2961,0.9545
3.3501,-0.0157,1.1314,-0.0117,0.1507,-0.0228,0.0277,0.9879,0.1114,0.7825,0.3704,-0.0585,0.1798,0.1995,-0.9615,-0.1274,0.6383,0.1040,-0.1995,-0.2176,-0.1903,-0.9363,-0.0366,-0.2990,0.9536
3.4057,-0.0163,1.1309,-0.0113,0.1523,-0.0232,0.0284,0.9877,0.1056,0.7755,0.3667,-0.0458,0.1702,0.1767,-0.9684,-0.1281,0.6380,0.1038,-0.1971,-0.2195,-0.1887,-0.9367,-0.0373,-0.3022,0.9525
3.4889,-0.0163,1.1305,-0.0119,0.1538,-0.0224,0.0291,0.9874,0.1058,0.7640,0.3620,0.0199,0.1613,0.1877,-0.9687,-0.1288,0.6371,0.1049,-0.1972,-0.2205,-0.1867,-0.9368,-0.0352,-0.3049,0.9517
3.5441,-0.0164,1.1303,-0.0122,0.1540,-0.0216,0.0297,0.9874,0.1077,0.7718,0.3547,0.0514,0.1548,0.2248,-0.9607,-0.1290,0.6350,0.1048,-0.1962,-0.2195,-0.1889,-0.9368,-0.0335,-0.3055,0.9516
3.6003,-0.0166,1.1307,-0.0126,0.1536,-0.0213,0.0297,0.9875,0.1086,0.7757,0.3514,0.0641,0.1449,0.2463,-0.9562,-0.1293,0.6339,0.1051,-0.1964,-0.2206,-0.1882,-0.9367,-0.0330,-0.3046,0.9519
3.6826,-0.0167,1.1306,-0.0128,0.1538,-0.0214,0.0305,0.9874,0.1131,0.7773,0.3667,0.1177,0.1401,0.3096,-0.9331,-0.1278,0.6336,0.1055,-0.1975,-0.2183,-0.1863,-0.9373,-0.0329,-0.3050,0.9518
3.7390,-0.0166,1.1302,-0.0136,0.1551,-0.0211,0.0300,0.9872,0.0919,0.8194,0.2895,0.1848,0.2020,0.3703,-0.8877,-0.1285,0.6364,0.1048,-0.1980,-0.2218,-0.1844,-0.9368,-0.0323,-0.3075,0.9510
3.7945,-0.0164,1.1297,-0.0146,0.1549,-0.0216,0.0303,0.9872,0.0811,0.8463,0.2272,0.2013,0.2592,0.3754,-0.8668,-0.1285,0.6365,0.1045,-0.1982,-0.2217,-0.1856,-0.9365,-0.0334,-0.3072,0.9510
3.8772,-0.0160,1.1301,-0.0161,0.1533,-0.0215,0.0300,0.9875,0.0708,0.8425,0.1872,0.1663,0.2457,0.3498,-0.8886,-0.1274,0.6383,0.1041,-0.1992,-0.2195,-0.1860,-0.9368,-0.0332,-0.3040,0.9521
3.9332,-0.0155,1.1305,-0.0178,0.1527,-0.0217,0.0299,0.9876,0.0673,0.8101,0.1850,0.0778,0.2932,0.3312,-0.8935,-0.1277,0.6371,0.1045,-0.1991,-0.2203,-0.1872,-0.9364,-0.0337,-0.3029,0.9524
3.9898,-0.0154,1.1308,-0.0187,0.1506,-0.0219,0.0284,0.9879,0.0647,0.7898,0.1879,0.0438,0.2836,0.3306,-0.8991,-0.1278,0.6369,0.1046,-0.1981,-0.2214,-0.1870,-0.9364,-0.0347,-0.2988,0.9537
4.0715,-0.0158,1.1310,-0.0183,0.1505,-0.0213,0.0282,0.9880,0.0621,0.7743,0.1950,0.0550,0.2558,0.3284,-0.9076,-0.1278,0.6355,0.1047,-0.1979,-0.2207,-0.1880,-0.9364,-0.0336,-0.2987,0.9538
4.1284,-0.0157,1.1310,-0.0185,0.1503,-0.0207,0.0282,0.9880,0.0598,0.7615,0.2059,0.0742,0.2476,0.3222,-0.9107,-0.1292,0.6388,0.1035,-0.1965,-0.2248,-0.1902,-0.9353,-0.0325,-0.2982,0.9539
4.1838,-0.0160,1.1309,-0.0183,0.1506,-0.0207,0.0295,0.9879,0.0593,0.7600,0.2089,0.0689,0.2376,0.3018,-0.9207,-0.1294,0.6394,0.1032,-0.1961,-0.2245,-0.1929,-0.9348,-0.0321,-0.2987,0.9538
4.2668,-0.0159,1.1309,-0.0182,0.1509,-0.0213,0.0297,0.9879,0.0603,0.7565,0.2117,0.0737,0.2338,0.3057,-0.9200,-0.1294,0.6387,0.1035,-0.1955,-0.2223,-0.1985,-0.9343,-0.0331,-0.2993,0.9536
4.3225,-0.0160,1.1309,-0.0184,0.1506,-0.0213,0.0298,0.9879,0.0609,0.7588,0.2153,0.0766,0.2336,0.3047,-0.9202,-0.1288,0.6381,0.1032,-0.1941,-0.2229,-0.1955,-0.9351,-0.0332,-0.2989,0.9537
4.3794,-0.0158,1.1308,-0.0188,0.1505,-0.0206,0.0289,0.9880,0.0616,0.7585,0.2162,0.0790,0.2351,0.3043,-0.9197,-0.1289,0.6382,0.1034,-0.1940,-0.2236,-0.1947,-0.9351,-0.0320,-0.2986,0.9538
4.4605,-0.0159,1.1311,-0.0192,0.1495,-0.0198,0.0292,0.9881,0.0621,0.7585,0.2175,0.0807,0.2339,0.3011,-0.9209,-0.1295,0.6382,0.1041,-0.1948,-0.2258,-0.1947,-0.9344,-0.0305,-0.2967,0.9545
4.5175,-0.0162,1.1314,-0.0196,0.1487,-0.0195,0.0292,0.9883,0.0651,0.7618,0.2155,0.0803,0.2309,0.3073,-0.9197,-0.1293,0.6386,0.1036,-0.1945,-0.2243,-0.1963,-0.9345,-0.0299,-0.2951,0.9550
4.5734,-0.0166,1.1313,-0.0198,0.1487,-0.0199,0.0294,0.9882,0.0713,0.7630,0.2126,0.0797,0.2219,0.3200,-0.9176,-0.1290,0.6390,0.1038,-0.1958,-0.2243,-0.1954,-0.9345,-0.0307,-0.2950,0.9550
4.6551,-0.0166,1.1312,-0.0199,0.1492,-0.0197,0.0295,0.9882,0.0841,0.7635,0.2048,0.0661,0.1842,0.4017,-0.8946,-0.1282,0.6410,0.1028,-0.1955,-0.2224,-0.1952,-0.9350,-0.0301,-0.2960,0.9547
4.7112,-0.0168,1.1312,-0.0201,0.1494,-0.0195,0.0296,0.9881,0.1110,0.7745,0.1914,0.0327,0.1315,0.4724,-0.8709,-0.1285,0.6397,0.1029,-0.1950,-0.2224,-0.1954,-0.9351,-0.0298,-0.2964,0.9546
4.7667,-0.0169,1.1311,-0.0204,0.1494,-0.0198,0.0310,0.9881,0.1267,0.7787,0.1842,0.0499,0.1237,0.4956,-0.8583,-0.1284,0.6397,0.1032,-0.1952,-0.2223,-0.1956,-0.9350,-0.0298,-0.2964,0.9546
4.8489,-0.0174,1.1311,-0.0207,0.1490,-0.0217,0.0315,0.9881,0.1380,0.7854,0.1808,0.0679,0.0937,0.5091,-0.8529,-0.1283,0.6392,0.1038,-0.1970,-0.2211,-0.1967,-0.9347,-0.0335,-0.2958,0.9547
4.9045,-0.0180,1.1311,-0.0209,0.1488,-0.0245,0.0321,0.9880,0.1495,0.7915,0.1826,0.0801,0.1143,0.4942,-0.8581,-0.1280,0.6378,0.1052,-0.1998,-0.2209,-0.1943,-0.9346,-0.0388,-0.2956,0.9545
4.9605,-0.0190,1.1309,-0.0211,0.1493,-0.0294,0.0313,0.9879,0.1497,0.7973,0.1814,0.0878,0.1109,0.4894,-0.8605,-0.1279,0.6385,0.1044,-0.1981,-0.2214,-0.1938,-0.9350,-0.0487,-0.2967,0.9537
5.0442,-0.0203,1.1309,-0.0211,0.1492,-0.0340,0.0310,0.9877,0.1491,0.8021,0.1816,0.0879,0.1105,0.4888,-0.8609,-0.1277,0.6400,0.1032,-0.1945,-0.2226,-0.1889,-0.9364,-0.0578,-0.2968,0.9532
5.0994,-0.0218,1.1306,-0.0209,0.1489,-0.0403,0.0316,0.9875,0.1407,0.8030,0.1795,0.0890,0.1144,0.4869,-0.8613,-0.1282,0.6382,0.1036,-0.1954,-0.2220,-0.1928,-0.9356,-0.0701,-0.2966,0.9524
5.1556,-0.0228,1.1305,-0.0206,0.1497,-0.0431,0.0320,0.9873,0.1344,0.8033,0.1795,0.0901,0.1164,0.4824,-0.8635,-0.1285,0.6373,0.1041,-0.1958,-0.2225,-0.1930,-0.9354,-0.0756,-0.2983,0.9515
5.2388,-0.0236,1.1310,-0.0202,0.1479,-0.0448,0.0324,0.9875,0.1262,0.8040,0.1793,0.0937,0.1158,0.4794,-0.8649,-0.1286,0.6379,0.1042,-0.1957,-0.2243,-0.1927,-0.9350,-0.0790,-0.2950,0.9522
5.2944,-0.0251,1.1313,-0.0196,0.1469,-0.0486,0.0333,0.9874,0.0990,0.8134,0.1895,0.1074,0.1595,0.4640,-0.8647,-0.1289,0.6370,0.1043,-0.1955,-0.2249,-0.1922,-0.9350,-0.0862,-0.2934,0.9521
5.3501,-0.0260,1.1313,-0.0190,0.1470,-0.0506,0.0335,0.9873,0.0783,0.8317,0.2028,0.1160,0.1812,0.4514,-0.8660,-0.1288,0.6360,0.1045,-0.1954,-0.2256,-0.1904,-0.9352,-0.0901,-0.2936,0.9517
5.4321,-0.0266,1.1319,-0.0176,0.1463,-0.0520,0.0334,0.9873,0.0619,0.8490,0.2233,0.1132,0.1618,0.4621,-0.8646,-0.1286,0.6369,0.1046,-0.1979,-0.2245,-0.1897,-0.9351,-0.0929,-0.2924,0.9518
5.4887,-0.0281,1.1328,-0.0158,0.1445,-0.0557,0.0331,0.9874,0.0428,0.8583,0.2876,0.0999,0.1556,0.4106,-0.8929,-0.1286,0.6373,0.1044,-0.1981,-0.2258,-0.1853,-0.9357,-0.1005,-0.2891,0.9520
5.5438,-0.0294,1.1335,-0.0143,0.1436,-0.0587,0.0337,0.9873,0.0264,0.8677,0.3209,0.0340,0.1533,0.3288,-0.9313,-0.1288,0.6366,0.1047,-0.1989,-0.2268,-0.1825,-0.9358,-0.1063,-0.2875,0.9519
5.6267,-0.0309,1.1341,-0.0128,0.1409,-0.0628,0.0331,0.9875,0.0120,0.8647,0.3473,0.0070,0.1916,0.2336,-0.9533,-0.1292,0.6355,0.1048,-0.1980,-0.2271,-0.1828,-0.9358,-0.1146,-0.2823,0.9524
5.6826,-0.0331,1.1353,-0.0107,0.1366,-0.0683,0.0322,0.9877,-0.0057,0.8478,0.3657,-0.0857,0.1977,0.1239,-0.9686,-0.1303,0.6362,0.1043,-0.1976,-0.2279,-0.1888,-0.9345,-0.1261,-0.2743,0.9534
5.7389,-0.0343,1.1361,-0.0094,0.1333,-0.0722,0.0314,0.9879,-0.0124,0.8403,0.3789,-0.1493,0.2017,0.0772,-0.9649,-0.1308,0.6348,0.1044,-0.1959,-0.2288,-0.1892,-0.9346,-0.1343,-0.2679,0.9540
5.8224,-0.0354,1.1371,-0.0085,0.1306,-0.0718,0.0306,0.9884,-0.0155,0.8368,0.3788,-0.1532,0.1945,0.0930,-0.9644,-0.1312,0.6328,0.1047,-0.1928,-0.2297,-0.1896,-0.9349,-0.1340,-0.2626,0.9556
5.8774,-0.0370,1.1377,-0.0075,0.1265,-0.0728,0.0305,0.9888,-0.0166,0.8256,0.3834,-0.1464,0.2361,0.0470,-0.9595,-0.1309,0.6340,0.1046,-0.1927,-0.2290,-0.1913,-0.9348,-0.1364,-0.2546,0.9574
5.9334,-0.0381,1.1376,-0.0071,0.1251,-0.0739,0.0307,0.9889,-0.0186,0.8167,0.3824,-0.1172,0.2444,0.0267,-0.9622,-0.1309,0.6346,0.1042,-0.1921,-0.2291,-0.1916,-0.9348,-0.1386,-0.2519,0.9578
6.0162,-0.0389,1.1379,-0.0077,0.1253,-0.0770,0.0309,0.9886,-0.0169,0.8052,0.3764,-0.0805,0.2345,0.0638,-0.9667,-0.1312,0.6339,0.1044,-0.1923,-0.2301,-0.1901,-0.9349,-0.1444,-0.2525,0.9568
6.0723,-0.0401,1.1381,-0.0082,0.1252,-0.0809,0.0295,0.9884,-0.0144,0.8066,0.3772,-0.0292,0.2417,0.1006,-0.9647,-0.1310,0.6342,0.1045,-0.1929,-0.2298,-0.1907,-0.9347,-0.1525,-0.2523,0.9556
6.1282,-0.0407,1.1384,-0.0085,0.1241,-0.0836,0.0274,0.9884,-0.0114,0.8097,0.3793,-0.0279,0.2558,0.1224,-0.9585,-0.1309,0.6343,0.1046,-0.1933,-0.2299,-0.1908,-0.9346,-0.1584,-0.2499,0.9552
6.2107,-0.0407,1.1381,-0.0089,0.1235,-0.0846,0.0277,0.9883,-0.0060,0.8098,0.3848,-0.0309,0.2598,0.1278,-0.9567,-0.1306,0.6342,0.1049,-0.1939,-0.2308,-0.1875,-0.9349,-0.1605,-0.2487,0.9552
6.2665,-0.0411,1.1382,-0.0097,0.1217,-0.0871,0.0270,0.9884,-0.0339,0.8427,0.3756,0.0216,0.2588,0.2744,-0.9259,-0.1308,0.6347,0.1055,-0.1984,-0.2304,-0.1909,-0.9333,-0.1656,-0.2453,0.9552
6.3222,-0.0414,1.1388,-0.0101,0.1202,-0.0878,0.0251,0.9885,-0.0598,0.8549,0.3587,0.0405,0.2782,0.2755,-0.9193,-0.1310,0.6340,0.1058,-0.1985,-0.2301,-0.1930,-0.9330,-0.1676,-0.2420,0.9557
6.4046,-0.0424,1.1387,-0.0102,0.1198,-0.0887,0.0235,0.9885,-0.0803,0.8527,0.3529,0.0150,0.2798,0.2382,-0.9299,-0.1312,0.6343,0.1050,-0.1976,-0.2304,-0.1965,-0.9323,-0.1697,-0.2410,0.9556
6.4606,-0.0439,1.1390,-0.0102,0.1178,-0.0897,0.0226,0.9887,-0.0937,0.8340,0.3509,-0.0070,0.2868,0.2137,-0.9338,-0.1316,0.6321,0.1064,-0.1991,-0.2297,-0.1950,-0.9325,-0.1721,-0.2370,0.9562
6.5167,-0.0452,1.1392,-0.0102,0.1177,-0.0895,0.0228,0.9887,-0.0994,0.8146,0.3619,-0.0158,0.2827,0.2042,-0.9371,-0.1328,0.6314,0.1075,-0.1988,-0.2319,-0.1961,-0.9318,-0.1717,-0.2368,0.9563
