time_s,tracker_id,bbox_x,bbox_y,bbox_w,bbox_h,bbox_score,kp0_x,kp0_y,kp0_v,kp1_x,kp1_y,kp1_v,kp2_x,kp2_y,kp2_v,kp3_x,kp3_y,kp3_v,calib_status
11.7920,Blue,764.79,819.88,109.02,105.99,0.726,780.71,782.07,1.000,729.13,801.47,1.000,750.52,835.52,1.000,801.31,814.40,1.000,ongoing
11.7921,Red,571.77,804.25,92.48,113.89,0.711,580.67,773.26,1.000,541.36,787.94,1.000,557.91,812.59,1.000,590.72,798.72,1.000,ongoing
11.9867,Blue,765.68,838.59,107.25,105.64,0.726,781.95,803.65,1.000,740.34,817.51,1.000,749.92,845.28,1.000,795.62,831.88,1.000,ongoing
11.9870,Red,566.77,803.65,90.17,109.64,0.697,562.26,781.78,1.000,546.12,795.40,1.000,561.89,807.75,1.000,578.88,795.08,1.000,ongoing
12.1777,Blue,763.26,839.96,110.97,106.37,0.726,777.46,798.75,1.000,731.61,817.06,1.000,747.79,851.97,1.000,797.16,830.28,1.000,ongoing
12.1779,Red,565.17,802.77,89.25,109.87,0.715,565.50,777.50,1.000,541.24,791.19,1.000,556.26,808.33,1.000,581.06,795.83,1.000,ongoing
12.3728,Blue,754.88,851.95,109.59,121.74,0.723,764.61,812.45,1.000,719.65,832.19,1.000,745.96,865.09,1.000,792.64,841.24,1.000,ongoing
12.3732,Red,557.70,808.45,89.91,114.46,0.718,560.57,775.98,1.000,524.81,798.10,1.000,550.55,818.73,1.000,578.32,799.34,1.000,ongoing
12.5652,Red,545.36,799.97,91.49,109.90,0.721,544.22,767.09,1.000,512.72,789.49,1.000,538.27,807.22,1.000,566.63,787.37,1.000,ongoing
12.5653,Blue,741.31,844.52,112.85,129.82,0.720,757.17,805.50,1.000,709.87,823.97,1.000,728.19,857.27,1.000,780.59,840.71,1.000,ongoing
12.7610,Blue,732.97,838.63,109.88,130.47,0.724,753.13,794.58,1.000,694.93,813.69,1.000,717.94,851.71,1.000,767.57,831.80,1.000,ongoing
12.7612,Red,538.42,787.59,91.79,108.46,0.711,546.29,752.43,1.000,506.95,769.58,1.000,524.35,795.46,1.000,558.71,779.03,1.000,ongoing
12.9566,Blue,687.21,829.38,108.81,128.97,0.723,703.87,790.21,1.000,650.80,805.87,1.000,671.38,842.24,1.000,721.73,822.63,1.000,ongoing
12.9567,Red,495.75,786.59,91.12,108.34,0.718,491.21,760.30,1.000,465.98,781.04,1.000,495.31,793.85,1.000,512.85,776.03,1.000,ongoing
13.1540,Blue,704.84,835.45,106.61,124.69,0.722,716.02,796.75,1.000,669.94,815.42,1.000,690.06,849.79,1.000,740.28,827.30,1.000,ongoing
13.1542,Red,515.73,789.93,90.08,106.09,0.721,507.73,762.13,1.000,489.84,785.41,1.000,520.01,796.48,1.000,535.93,773.92,1.000,ongoing
13.3486,Red,534.92,790.83,87.24,103.24,0.711,527.38,765.71,1.000,511.63,785.21,1.000,534.96,797.48,1.000,552.44,778.41,1.000,ongoing
13.3488,Blue,732.49,815.20,78.82,61.93,0.623,738.00,814.46,1.000,732.91,807.02,1.000,729.54,811.39,1.000,726.96,810.16,1.000,ongoing
13.5391,Blue,736.53,845.23,99.24,126.53,0.727,742.75,804.13,1.000,696.49,828.61,1.000,730.09,857.93,1.000,770.30,830.03,1.000,ongoing
13.5392,Red,534.35,810.74,73.26,100.53,0.649,529.82,789.67,1.000,511.88,803.27,1.000,532.26,815.97,1.000,549.41,799.53,1.000,ongoing
13.7331,Blue,690.74,860.73,107.52,129.41,0.721,708.94,819.69,1.000,654.90,834.83,1.000,675.83,872.20,1.000,727.92,853.23,1.000,ongoing
13.7333,Red,476.44,839.92,54.59,80.45,0.669,472.94,836.31,1.000,475.07,838.93,1.000,476.37,839.02,1.000,475.18,835.68,1.000,ongoing
13.9259,Blue,698.41,860.01,113.35,132.13,0.727,715.62,818.68,1.000,661.70,837.53,1.000,681.00,872.83,1.000,733.10,855.58,1.000,ongoing
13.9261,Red,480.24,832.72,56.78,79.17,0.654,475.35,828.89,1.000,478.98,829.20,1.000,480.13,830.83,1.000,479.80,826.98,1.000,ongoing
14.1213,Blue,762.36,862.73,114.14,133.07,0.725,781.03,821.27,1.000,725.55,838.81,1.000,742.22,876.01,1.000,800.13,859.20,1.000,ongoing
14.1215,Red,540.85,822.51,60.13,79.27,0.656,538.38,820.91,1.000,541.44,819.45,1.000,541.71,822.81,1.000,540.49,818.10,1.000,ongoing
14.3164,Blue,795.85,861.96,115.58,137.20,0.724,815.49,817.97,1.000,757.90,836.23,1.000,775.96,875.37,1.000,833.49,856.89,1.000,ongoing
14.3165,Red,575.17,813.46,63.53,73.41,0.648,575.82,810.07,1.000,576.24,807.52,1.000,573.68,811.95,1.000,574.74,810.26,1.000,ongoing
14.5120,Blue,751.19,846.17,113.24,134.44,0.722,769.20,804.11,1.000,712.87,821.31,1.000,735.87,860.25,1.000,791.22,839.31,1.000,ongoing
14.5121,Red,537.12,809.64,73.42,85.64,0.618,540.10,800.30,1.000,530.71,804.16,1.000,534.45,807.55,1.000,540.82,807.50,1.000,ongoing
14.7051,Red,563.38,834.17,112.04,109.72,0.699,553.59,826.12,1.000,553.50,834.96,1.000,565.90,835.87,1.000,563.65,824.43,1.000,ongoing
14.9008,Blue,605.54,831.49,109.43,129.60,0.725,616.78,791.97,1.000,568.48,813.60,1.000,590.95,845.75,1.000,639.14,824.35,1.000,ongoing
14.9011,Red,759.26,862.64,116.95,115.53,0.694,745.61,855.53,1.000,747.89,867.86,1.000,764.36,869.22,1.000,759.55,850.72,1.000,ongoing
15.0939,Blue,583.81,825.90,111.78,127.34,0.724,598.28,782.77,1.000,547.62,806.32,1.000,571.94,840.70,1.000,620.34,820.12,1.000,ongoing
15.0941,Red,896.92,880.40,125.61,114.43,0.687,897.62,848.49,1.000,858.21,870.98,1.000,887.97,898.46,1.000,922.69,876.39,1.000,ongoing
15.2918,Blue,575.08,810.38,106.53,125.35,0.724,588.48,769.26,1.000,536.12,792.27,1.000,566.24,827.17,1.000,611.55,800.46,1.000,ongoing
15.2920,Red,906.07,878.29,119.12,114.80,0.717,918.91,846.79,1.000,872.27,863.01,1.000,891.50,890.83,1.000,938.41,878.48,1.000,ongoing
15.4851,Blue,574.16,804.77,106.11,121.26,0.723,579.09,768.31,1.000,539.78,790.83,1.000,568.83,815.35,1.000,606.62,792.94,1.000,ongoing
15.4852,Red,896.59,878.49,118.08,112.79,0.710,900.33,846.24,1.000,858.63,872.05,1.000,890.06,897.31,1.000,930.03,873.74,1.000,ongoing
15.6773,Blue,572.95,800.63,105.88,121.12,0.725,583.23,762.64,1.000,536.66,783.37,1.000,559.86,812.82,1.000,606.00,793.17,1.000,ongoing
15.6775,Red,890.18,873.54,120.93,120.70,0.719,900.77,841.20,1.000,855.58,863.97,1.000,878.98,892.27,1.000,924.87,873.27,1.000,ongoing
15.8707,Blue,579.77,795.51,101.38,119.00,0.718,591.71,754.93,1.000,542.47,774.53,1.000,567.20,810.48,1.000,614.42,784.51,1.000,ongoing
15.8710,Red,895.57,871.78,120.65,120.15,0.717,902.28,837.78,1.000,856.82,865.31,1.000,890.43,891.96,1.000,928.84,867.21,1.000,ongoing
16.0669,Blue,593.48,790.40,101.92,114.35,0.718,599.07,757.86,1.000,562.94,775.96,1.000,587.10,800.70,1.000,623.13,780.72,1.000,ongoing
16.0672,Red,909.73,866.50,120.66,115.69,0.714,925.08,829.36,1.000,874.01,850.55,1.000,898.72,882.62,1.000,942.68,863.68,1.000,ongoing
16.2605,Blue,598.07,783.26,108.65,120.92,0.721,607.62,744.02,1.000,565.64,770.84,1.000,595.63,796.69,1.000,636.38,774.88,1.000,ongoing
16.2607,Red,917.57,862.90,119.13,102.21,0.672,921.97,840.26,1.000,886.62,858.17,1.000,911.25,880.67,1.000,941.52,860.62,1.000,ongoing
16.4560,Blue,602.07,780.51,106.06,120.99,0.725,611.90,741.32,1.000,564.85,766.89,1.000,594.70,795.27,1.000,637.70,772.84,1.000,ongoing
16.6484,Blue,588.28,786.77,105.99,117.89,0.722,594.01,754.05,1.000,557.02,773.40,1.000,584.00,795.76,1.000,618.82,776.99,1.000,ongoing
16.6486,Red,906.02,874.97,126.23,138.21,0.717,926.50,828.82,1.000,872.64,846.80,1.000,888.46,884.99,1.000,941.29,867.40,1.000,ongoing
16.8425,Blue,580.78,793.27,105.54,122.26,0.721,594.66,749.79,1.000,546.51,769.56,1.000,566.51,806.04,1.000,616.90,786.89,1.000,ongoing
16.8427,Red,903.31,875.16,123.24,114.04,0.713,922.50,832.71,1.000,871.73,850.88,1.000,892.20,883.23,1.000,942.18,866.15,1.000,ongoing
17.0390,Blue,579.93,799.16,104.55,123.70,0.722,589.86,760.46,1.000,543.52,780.44,1.000,567.89,815.52,1.000,614.67,789.74,1.000,ongoing
17.0392,Red,909.67,883.92,125.98,117.39,0.705,917.33,852.46,1.000,875.73,874.04,1.000,902.64,896.45,1.000,943.21,881.65,1.000,ongoing
17.2314,Blue,573.32,810.37,108.27,127.65,0.726,589.38,768.49,1.000,534.13,789.69,1.000,558.65,826.27,1.000,609.87,803.84,1.000,ongoing
17.2317,Red,918.69,838.34,118.31,108.37,0.681,920.63,810.20,1.000,882.94,834.90,1.000,915.73,858.86,1.000,946.99,835.06,1.000,ongoing
17.4276,Blue,573.60,839.54,109.48,130.61,0.723,592.00,793.08,1.000,535.11,814.59,1.000,560.96,851.95,1.000,610.26,829.36,1.000,ongoing
17.4277,Red,945.56,758.89,111.13,96.17,0.713,962.40,724.81,1.000,915.44,740.18,1.000,931.54,773.07,1.000,982.07,754.21,1.000,ongoing
17.6220,Blue,576.93,868.58,113.08,133.81,0.721,599.68,819.60,1.000,536.99,838.58,1.000,560.57,881.39,1.000,617.60,858.03,1.000,ongoing
