time_s,tracker_id,bbox_x,bbox_y,bbox_w,bbox_h,bbox_score,kp0_x,kp0_y,kp0_v,kp1_x,kp1_y,kp1_v,kp2_x,kp2_y,kp2_v,kp3_x,kp3_y,kp3_v,calib_status
13.3452,Red,609.82,627.98,106.41,129.73,0.718,641.65,596.22,1.000,583.98,590.13,1.000,577.80,629.25,1.000,630.31,632.33,1.000,ongoing
13.3453,Blue,682.38,481.71,91.92,112.92,0.718,715.34,453.10,1.000,659.67,446.37,1.000,648.50,484.39,1.000,702.05,490.04,1.000,ongoing
13.5411,Blue,703.84,512.16,88.31,110.03,0.713,732.18,480.34,1.000,677.60,480.16,1.000,670.50,518.26,1.000,726.08,518.73,1.000,ongoing
13.5412,Red,630.91,650.47,104.00,128.61,0.708,664.09,630.95,1.000,613.83,618.04,1.000,597.20,654.33,1.000,646.06,665.10,1.000,ongoing
13.7356,Red,655.87,672.38,102.64,121.92,0.722,686.63,640.89,1.000,629.35,636.30,1.000,622.70,675.97,1.000,678.45,677.06,1.000,ongoing
13.7358,Blue,726.18,531.88,87.92,107.21,0.713,739.97,504.93,1.000,699.48,510.92,1.000,707.76,540.15,1.000,751.69,534.52,1.000,ongoing
13.9269,Red,659.21,693.80,101.49,125.33,0.709,686.64,662.04,1.000,632.53,659.38,1.000,628.30,695.56,1.000,679.35,696.32,1.000,ongoing
13.9271,Blue,718.98,558.95,74.96,91.37,0.688,715.81,556.79,1.000,717.02,557.57,1.000,719.58,558.07,1.000,711.88,556.15,1.000,ongoing
14.1207,Red,576.74,685.05,101.99,127.16,0.716,607.89,655.36,1.000,554.86,649.62,1.000,547.96,684.03,1.000,597.26,690.78,1.000,ongoing
14.1208,Red,641.47,546.64,71.13,83.56,0.690,639.74,546.98,1.000,639.31,544.95,1.000,640.32,547.37,1.000,637.36,547.93,1.000,ongoing
14.3177,Red,426.99,711.82,108.31,129.00,0.723,459.18,676.01,1.000,398.22,673.56,1.000,389.89,719.17,1.000,455.74,717.55,1.000,ongoing
14.3178,Blue,623.06,535.10,80.28,86.03,0.694,618.64,534.31,1.000,616.19,532.92,1.000,616.26,536.00,1.000,614.61,537.02,1.000,ongoing
14.5094,Red,400.76,704.30,110.33,130.53,0.721,432.10,672.50,1.000,377.04,667.72,1.000,369.62,705.91,1.000,423.78,709.22,1.000,ongoing
14.5096,Blue,818.11,505.57,84.12,87.07,0.690,814.62,504.86,1.000,810.44,504.85,1.000,813.52,508.84,1.000,812.30,508.69,1.000,ongoing
14.7074,Red,399.44,733.30,111.90,129.46,0.724,433.12,698.72,1.000,374.48,695.14,1.000,367.94,736.61,1.000,428.50,739.20,1.000,ongoing
14.7075,Blue,842.87,568.71,85.70,88.36,0.692,840.30,562.98,1.000,834.54,563.23,1.000,835.86,567.09,1.000,838.54,567.76,1.000,ongoing
14.9022,Red,423.67,753.69,109.46,129.13,0.714,455.18,723.93,1.000,402.33,717.96,1.000,392.71,756.58,1.000,447.21,760.41,1.000,ongoing
14.9023,Blue,847.81,592.57,81.36,89.61,0.693,845.00,593.94,1.000,841.24,591.29,1.000,842.87,596.05,1.000,840.40,596.11,1.000,ongoing
15.0934,Red,418.66,761.62,107.06,134.40,0.715,447.13,727.54,1.000,391.62,727.10,1.000,389.55,766.58,1.000,442.69,763.17,1.000,ongoing
15.0935,Blue,838.84,603.97,90.84,95.09,0.700,832.44,602.60,1.000,830.35,603.14,1.000,837.05,607.39,1.000,833.25,602.74,1.000,ongoing
15.2899,Blue,835.98,588.17,88.37,97.57,0.701,834.34,586.01,1.000,830.60,584.58,1.000,835.87,590.42,1.000,830.51,586.76,1.000,ongoing
15.2900,Red,411.01,749.46,112.63,133.14,0.700,440.48,722.72,1.000,389.36,718.00,1.000,383.69,754.08,1.000,432.71,756.39,1.000,ongoing
