time_s,tracker_id,bbox_x,bbox_y,bbox_w,bbox_h,bbox_score,kp0_x,kp0_y,kp0_v,kp1_x,kp1_y,kp1_v,kp2_x,kp2_y,kp2_v,kp3_x,kp3_y,kp3_v,calib_status
13.2985,Red,618.55,834.43,106.87,115.46,0.704,642.47,802.49,1.000,589.52,803.22,1.000,588.55,841.53,1.000,644.15,838.04,1.000,ongoing
13.4937,Red,612.56,838.76,104.27,127.78,0.722,638.62,798.64,1.000,579.77,806.48,1.000,587.92,847.80,1.000,645.61,837.65,1.000,ongoing
13.4939,Blue,434.73,817.07,104.26,134.73,0.720,467.94,786.22,1.000,409.95,777.94,1.000,400.26,816.66,1.000,455.31,822.89,1.000,ongoing
13.6870,Red,609.27,839.24,102.63,127.50,0.723,628.93,796.99,1.000,575.17,812.73,1.000,588.61,848.96,1.000,640.81,833.58,1.000,ongoing
13.6872,Blue,430.42,816.21,106.29,133.44,0.723,466.45,784.34,1.000,406.90,775.35,1.000,393.42,815.94,1.000,450.24,824.65,1.000,ongoing
13.8828,Red,605.62,840.13,105.81,127.66,0.725,630.25,801.65,1.000,573.99,807.17,1.000,574.51,846.76,1.000,633.66,839.72,1.000,ongoing
13.8831,Blue,426.85,820.63,106.42,132.20,0.721,464.05,782.55,1.000,401.48,774.78,1.000,383.71,821.19,1.000,451.24,828.48,1.000,ongoing
14.0776,Red,601.72,836.85,103.72,127.85,0.724,626.00,796.02,1.000,568.52,803.46,1.000,572.68,846.73,1.000,633.26,835.64,1.000,ongoing
14.0779,Blue,421.19,815.53,101.94,133.93,0.718,452.10,778.90,1.000,391.34,778.60,1.000,390.84,819.85,1.000,449.53,818.41,1.000,ongoing
14.2717,Red,594.93,832.89,103.02,125.54,0.720,620.07,794.93,1.000,563.17,802.48,1.000,570.88,840.95,1.000,626.78,832.48,1.000,ongoing
