time_s,head_px,head_py,head_pz,head_rx,head_ry,head_rz,head_rw,handR_px,handR_py,handR_pz,handR_rx,handR_ry,handR_rz,handR_rw,handL_px,handL_py,handL_pz,handL_rx,handL_ry,handL_rz,handL_rw,gaze_x,gaze_y,gaze_z
6.5729,-0.0315,1.1328,-0.0195,0.1457,-0.0762,0.0265,0.9860,0.1250,0.8575,0.1930,0.0623,0.1923,0.2257,-0.9530,-0.1286,0.6324,0.1057,-0.1994,-0.2359,-0.1779,-0.9343,-0.1426,-0.2913,0.9459
6.6290,-0.0328,1.1328,-0.0200,0.1444,-0.0782,0.0267,0.9861,0.0923,0.8858,0.1884,0.1031,0.2423,0.2118,-0.9412,-0.1280,0.6329,0.1054,-0.2012,-0.2339,-0.1751,-0.9350,-0.1466,-0.2889,0.9461
6.7128,-0.0347,1.1333,-0.0194,0.1430,-0.0792,0.0265,0.9862,0.0669,0.8895,0.2070,0.1245,0.3022,0.2534,-0.9105,-0.1272,0.6345,0.1051,-0.2041,-0.2314,-0.1723,-0.9355,-0.1487,-0.2863,0.9465
6.7672,-0.0380,1.1337,-0.0190,0.1420,-0.0816,0.0245,0.9862,0.0091,0.9034,0.2226,0.1415,0.2993,0.2433,-0.9117,-0.1272,0.6346,0.1051,-0.2013,-0.2321,-0.1735,-0.9357,-0.1540,-0.2840,0.9464
6.8233,-0.0405,1.1342,-0.0183,0.1403,-0.0826,0.0235,0.9864,-0.0240,0.9072,0.2355,0.1203,0.2782,0.2412,-0.9219,-0.1278,0.6352,0.1049,-0.2006,-0.2329,-0.1747,-0.9354,-0.1565,-0.2807,0.9470
6.9062,-0.0440,1.1351,-0.0176,0.1375,-0.0842,0.0233,0.9866,-0.0544,0.9053,0.2500,0.1338,0.2738,0.2590,-0.9166,-0.1278,0.6348,0.1047,-0.2001,-0.2321,-0.1750,-0.9356,-0.1598,-0.2752,0.9480
6.9628,-0.0492,1.1361,-0.0162,0.1332,-0.0875,0.0237,0.9869,-0.0839,0.8742,0.2972,0.0383,0.2563,0.2042,-0.9440,-0.1295,0.6341,0.1051,-0.2005,-0.2346,-0.1772,-0.9345,-0.1664,-0.2670,0.9492
7.0180,-0.0529,1.1364,-0.0149,0.1328,-0.0896,0.0234,0.9868,-0.0924,0.8441,0.3261,-0.0065,0.2439,0.2086,-0.9471,-0.1295,0.6347,0.1050,-0.2019,-0.2344,-0.1775,-0.9342,-0.1706,-0.2664,0.9487
7.1010,-0.0553,1.1367,-0.0133,0.1304,-0.0913,0.0236,0.9870,-0.0992,0.8143,0.3510,-0.0138,0.2309,0.1988,-0.9524,-0.1305,0.6372,0.1042,-0.2031,-0.2348,-0.1816,-0.9331,-0.1740,-0.2617,0.9493
7.1565,-0.0593,1.1372,-0.0111,0.1277,-0.0941,0.0238,0.9870,-0.0908,0.7917,0.3692,-0.0735,0.2519,0.1784,-0.9483,-0.1300,0.6360,0.1045,-0.2061,-0.2330,-0.1800,-0.9332,-0.1797,-0.2566,0.9496
7.2127,-0.0613,1.1369,-0.0102,0.1280,-0.0954,0.0241,0.9869,-0.0835,0.7857,0.3749,-0.1105,0.2642,0.1808,-0.9409,-0.1306,0.6361,0.1043,-0.2061,-0.2348,-0.1791,-0.9329,-0.1821,-0.2572,0.9491
7.2946,-0.0620,1.1365,-0.0099,0.1287,-0.0964,0.0270,0.9866,-0.0855,0.7725,0.3903,-0.1011,0.2581,0.1845,-0.9429,-0.1308,0.6372,0.1041,-0.2068,-0.2345,-0.1768,-0.9333,-0.1832,-0.2591,0.9483
7.3502,-0.0637,1.1356,-0.0094,0.1301,-0.0994,0.0299,0.9861,-0.0750,0.7841,0.3741,-0.0796,0.2748,0.1982,-0.9375,-0.1311,0.6359,0.1041,-0.2060,-0.2346,-0.1792,-0.9329,-0.1882,-0.2624,0.9464
7.4064,-0.0644,1.1352,-0.0097,0.1317,-0.1013,0.0307,0.9856,-0.0725,0.7895,0.3647,-0.0612,0.2883,0.2013,-0.9341,-0.1308,0.6355,0.1041,-0.2083,-0.2328,-0.1832,-0.9321,-0.1916,-0.2657,0.9448
7.4909,-0.0631,1.1350,-0.0111,0.1322,-0.1036,0.0305,0.9853,-0.0736,0.7905,0.3586,-0.0386,0.3024,0.2078,-0.9295,-0.1308,0.6353,0.1041,-0.2091,-0.2335,-0.1835,-0.9317,-0.1962,-0.2668,0.9436
7.5446,-0.0617,1.1348,-0.0126,0.1327,-0.1059,0.0307,0.9850,-0.0722,0.7889,0.3558,-0.0599,0.3194,0.1864,-0.9272,-0.1303,0.6346,0.1041,-0.2098,-0.2325,-0.1850,-0.9315,-0.2004,-0.2680,0.9423
7.6003,-0.0605,1.1354,-0.0141,0.1330,-0.1061,0.0304,0.9850,-0.0676,0.7887,0.3525,-0.0587,0.3480,0.1786,-0.9185,-0.1303,0.6338,0.1043,-0.2091,-0.2333,-0.1852,-0.9314,-0.2009,-0.2685,0.9421
7.6835,-0.0602,1.1352,-0.0145,0.1324,-0.1042,0.0304,0.9852,-0.0671,0.7854,0.3495,-0.0565,0.3315,0.1802,-0.9243,-0.1307,0.6336,0.1044,-0.2088,-0.2348,-0.1866,-0.9308,-0.1972,-0.2672,0.9432
7.7392,-0.0595,1.1346,-0.0152,0.1340,-0.1038,0.0307,0.9851,-0.0712,0.7875,0.3460,0.0992,0.3023,0.2805,-0.9056,-0.1310,0.6321,0.1042,-0.2059,-0.2369,-0.1854,-0.9312,-0.1962,-0.2704,0.9425
7.7954,-0.0590,1.1343,-0.0160,0.1370,-0.1027,0.0287,0.9848,-0.0718,0.7980,0.3340,0.1962,0.3152,0.3590,-0.8563,-0.1304,0.6318,0.1036,-0.2056,-0.2357,-0.1852,-0.9316,-0.1945,-0.2757,0.9413
7.8784,-0.0591,1.1344,-0.0165,0.1349,-0.1042,0.0296,0.9849,-0.0673,0.8352,0.2841,0.1440,0.3239,0.3652,-0.8608,-0.1305,0.6332,0.1036,-0.2054,-0.2372,-0.1846,-0.9314,-0.1974,-0.2719,0.9419
7.9339,-0.0588,1.1335,-0.0176,0.1372,-0.1051,0.0305,0.9845,-0.0511,0.8485,0.2335,0.0839,0.3407,0.3362,-0.8740,-0.1297,0.6335,0.1038,-0.2062,-0.2353,-0.1834,-0.9319,-0.1987,-0.2765,0.9402
7.9900,-0.0579,1.1328,-0.0184,0.1379,-0.1053,0.0299,0.9844,-0.0432,0.8256,0.2267,0.0589,0.3658,0.3269,-0.8694,-0.1296,0.6341,0.1037,-0.2072,-0.2349,-0.1828,-0.9319,-0.1991,-0.2778,0.9398
8.0733,-0.0560,1.1336,-0.0183,0.1369,-0.1042,0.0286,0.9847,-0.0440,0.7913,0.2412,0.0303,0.3738,0.3101,-0.8736,-0.1291,0.6354,0.1043,-0.2109,-0.2356,-0.1753,-0.9324,-0.1975,-0.2756,0.9408
8.1297,-0.0545,1.1337,-0.0183,0.1368,-0.1035,0.0273,0.9848,-0.0493,0.7723,0.2500,0.0209,0.3589,0.2999,-0.8836,-0.1281,0.6352,0.1041,-0.2109,-0.2331,-0.1725,-0.9335,-0.1964,-0.2752,0.9411
8.1855,-0.0538,1.1336,-0.0183,0.1367,-0.1031,0.0273,0.9849,-0.0542,0.7672,0.2535,0.0115,0.3516,0.2856,-0.8915,-0.1282,0.6355,0.1041,-0.2109,-0.2326,-0.1737,-0.9334,-0.1957,-0.2749,0.9414
8.2684,-0.0532,1.1339,-0.0184,0.1363,-0.1028,0.0265,0.9850,-0.0577,0.7697,0.2552,-0.0061,0.3448,0.2644,-0.9006,-0.1281,0.6352,0.1040,-0.2121,-0.2297,-0.1733,-0.9339,-0.1953,-0.2740,0.9417
8.3232,-0.0524,1.1341,-0.0185,0.1355,-0.1019,0.0257,0.9852,-0.0553,0.7659,0.2589,0.0023,0.3591,0.2631,-0.8954,-0.1276,0.6362,0.1038,-0.2125,-0.2284,-0.1730,-0.9342,-0.1939,-0.2721,0.9425
8.3787,-0.0513,1.1343,-0.0185,0.1351,-0.1012,0.0257,0.9853,-0.0555,0.7644,0.2592,0.0101,0.3595,0.2643,-0.8949,-0.1278,0.6358,0.1039,-0.2127,-0.2284,-0.1711,-0.9345,-0.1925,-0.2714,0.9430
8.4610,-0.0512,1.1347,-0.0187,0.1342,-0.1012,0.0252,0.9855,-0.0550,0.7645,0.2605,0.0129,0.3646,0.2637,-0.8930,-0.1276,0.6355,0.1037,-0.2113,-0.2286,-0.1698,-0.9350,-0.1926,-0.2696,0.9435
8.5170,-0.0504,1.1351,-0.0188,0.1332,-0.1010,0.0248,0.9856,-0.0557,0.7642,0.2594,0.0126,0.3613,0.2671,-0.8933,-0.1276,0.6366,0.1038,-0.2141,-0.2290,-0.1678,-0.9346,-0.1925,-0.2675,0.9441
8.5729,-0.0500,1.1353,-0.0185,0.1330,-0.1007,0.0246,0.9857,-0.0550,0.7655,0.2588,0.0103,0.3588,0.2673,-0.8942,-0.1273,0.6362,0.1039,-0.2140,-0.2292,-0.1638,-0.9353,-0.1920,-0.2671,0.9443
8.6558,-0.0494,1.1355,-0.0178,0.1331,-0.0984,0.0244,0.9859,-0.0553,0.7646,0.2607,0.0007,0.3639,0.2475,-0.8980,-0.1275,0.6363,0.1043,-0.2142,-0.2289,-0.1661,-0.9349,-0.1875,-0.2673,0.9452
8.7117,-0.0486,1.1353,-0.0171,0.1334,-0.0960,0.0244,0.9861,-0.0432,0.7713,0.2533,0.0112,0.3469,0.3050,-0.8869,-0.1272,0.6368,0.1043,-0.2149,-0.2285,-0.1651,-0.9351,-0.1827,-0.2679,0.9460
8.7676,-0.0474,1.1351,-0.0168,0.1351,-0.0931,0.0240,0.9862,-0.0322,0.7801,0.2502,0.0328,0.3405,0.3371,-0.8771,-0.1269,0.6381,0.1037,-0.2148,-0.2276,-0.1637,-0.9356,-0.1772,-0.2709,0.9462
8.8496,-0.0462,1.1351,-0.0167,0.1347,-0.0920,0.0241,0.9863,-0.0188,0.7918,0.2474,0.0688,0.3405,0.3823,-0.8563,-0.1270,0.6385,0.1042,-0.2170,-0.2269,-0.1654,-0.9349,-0.1749,-0.2702,0.9468
8.9078,-0.0448,1.1350,-0.0167,0.1355,-0.0894,0.0239,0.9864,-0.0019,0.8087,0.2455,0.0926,0.3166,0.3989,-0.8556,-0.1269,0.6380,0.1048,-0.2196,-0.2238,-0.1663,-0.9349,-0.1699,-0.2716,0.9473
8.9622,-0.0437,1.1348,-0.0169,0.1353,-0.0878,0.0232,0.9866,0.0095,0.8154,0.2464,0.1363,0.3103,0.4128,-0.8454,-0.1271,0.6384,0.1042,-0.2171,-0.2242,-0.1678,-0.9351,-0.1671,-0.2711,0.9479
9.0442,-0.0425,1.1346,-0.0165,0.1365,-0.0863,0.0226,0.9866,0.0205,0.8240,0.2425,0.1729,0.3079,0.4136,-0.8392,-0.1277,0.6386,0.1036,-0.2143,-0.2251,-0.1707,-0.9350,-0.1641,-0.2732,0.9478
9.1006,-0.0408,1.1344,-0.0163,0.1365,-0.0838,0.0224,0.9868,0.0383,0.8377,0.2353,0.1589,0.3031,0.4116,-0.8447,-0.1280,0.6379,0.1041,-0.2156,-0.2270,-0.1724,-0.9340,-0.1592,-0.2732,0.9487
9.1566,-0.0398,1.1344,-0.0167,0.1381,-0.0809,0.0213,0.9869,0.0486,0.8410,0.2313,0.1644,0.3045,0.3982,-0.8495,-0.1278,0.6373,0.1040,-0.2151,-0.2270,-0.1716,-0.9342,-0.1538,-0.2761,0.9488
9.2389,-0.0384,1.1344,-0.0168,0.1374,-0.0776,0.0213,0.9872,0.0526,0.8391,0.2232,0.1766,0.2856,0.3959,-0.8547,-0.1286,0.6373,0.1040,-0.2146,-0.2300,-0.1721,-0.9335,-0.1473,-0.2746,0.9502
9.2952,-0.0366,1.1347,-0.0170,0.1368,-0.0734,0.0214,0.9876,0.0537,0.8329,0.2156,0.1565,0.2989,0.3892,-0.8571,-0.1278,0.6373,0.1048,-0.2168,-0.2292,-0.1711,-0.9334,-0.1391,-0.2734,0.9518
9.3513,-0.0352,1.1345,-0.0173,0.1371,-0.0696,0.0205,0.9879,0.0511,0.8247,0.2062,0.1477,0.3086,0.3626,-0.8669,-0.1275,0.6366,0.1051,-0.2175,-0.2287,-0.1716,-0.9332,-0.1319,-0.2737,0.9527
9.4344,-0.0339,1.1346,-0.0172,0.1376,-0.0672,0.0191,0.9880,0.0465,0.8173,0.1923,0.0777,0.3280,0.3595,-0.8702,-0.1278,0.6358,0.1056,-0.2181,-0.2304,-0.1702,-0.9329,-0.1275,-0.2744,0.9531
9.4908,-0.0315,1.1345,-0.0169,0.1372,-0.0624,0.0177,0.9884,0.0408,0.8019,0.1798,0.0405,0.3922,0.3082,-0.8658,-0.1281,0.6355,0.1062,-0.2176,-0.2306,-0.1697,-0.9331,-0.1184,-0.2734,0.9546
9.5465,-0.0303,1.1343,-0.0169,0.1388,-0.0580,0.0166,0.9885,0.0391,0.7910,0.1669,0.0235,0.4015,0.3028,-0.8640,-0.1281,0.6345,0.1066,-0.2176,-0.2303,-0.1693,-0.9333,-0.1101,-0.2763,0.9548
9.6287,-0.0285,1.1341,-0.0167,0.1396,-0.0520,0.0161,0.9887,0.0390,0.7903,0.1588,-0.0314,0.4210,0.2734,-0.8643,-0.1291,0.6348,0.1056,-0.2142,-0.2319,-0.1703,-0.9335,-0.0984,-0.2777,0.9556
9.6844,-0.0258,1.1338,-0.0169,0.1406,-0.0424,0.0155,0.9890,0.0364,0.7810,0.1465,-0.0172,0.4430,0.3108,-0.8407,-0.1289,0.6337,0.1061,-0.2149,-0.2313,-0.1704,-0.9334,-0.0796,-0.2795,0.9568
9.7397,-0.0237,1.1336,-0.0169,0.1411,-0.0315,0.0160,0.9894,0.0354,0.7713,0.1449,0.0073,0.4677,0.3051,-0.8295,-0.1287,0.6341,0.1059,-0.2147,-0.2307,-0.1702,-0.9337,-0.0579,-0.2801,0.9582
9.8222,-0.0211,1.1336,-0.0169,0.1413,-0.0200,0.0148,0.9897,0.0363,0.7735,0.1444,0.0136,0.4855,0.2875,-0.8255,-0.1296,0.6327,0.1056,-0.2128,-0.2318,-0.1717,-0.9335,-0.0354,-0.2803,0.9593
9.8779,-0.0177,1.1334,-0.0172,0.1416,-0.0036,0.0135,0.9898,0.0453,0.7781,0.1495,0.0180,0.4653,0.2837,-0.8382,-0.1289,0.6345,0.1052,-0.2101,-0.2316,-0.1713,-0.9343,-0.0034,-0.2804,0.9599
9.9340,-0.0156,1.1337,-0.0170,0.1414,0.0062,0.0141,0.9898,0.0566,0.7793,0.1511,0.0220,0.4420,0.2888,-0.8490,-0.1284,0.6351,0.1055,-0.2122,-0.2288,-0.1721,-0.9344,0.0163,-0.2797,0.9600
10.0166,-0.0142,1.1336,-0.0172,0.1417,0.0125,0.0143,0.9897,0.0705,0.7787,0.1532,0.0685,0.3764,0.2637,-0.8855,-0.1273,0.6394,0.1067,-0.2219,-0.2216,-0.1752,-0.9332,0.0288,-0.2801,0.9595
10.0723,-0.0124,1.1333,-0.0174,0.1423,0.0210,0.0141,0.9895,0.0961,0.7854,0.1585,0.1603,0.3113,0.2585,-0.9003,-0.1276,0.6380,0.1055,-0.2145,-0.2200,-0.1826,-0.9339,0.0455,-0.2809,0.9587
10.1283,-0.0113,1.1334,-0.0173,0.1431,0.0227,0.0133,0.9894,0.1130,0.7868,0.1651,0.1959,0.2829,0.2768,-0.8972,-0.1278,0.6377,0.1051,-0.2119,-0.2237,-0.1800,-0.9342,0.0488,-0.2825,0.9580
10.2113,-0.0112,1.1334,-0.0175,0.1435,0.0225,0.0137,0.9893,0.1330,0.7955,0.1685,0.1773,0.2594,0.2617,-0.9126,-0.1282,0.6367,0.1046,-0.2067,-0.2281,-0.1788,-0.9345,0.0484,-0.2833,0.9578
10.2671,-0.0105,1.1333,-0.0177,0.1440,0.0242,0.0146,0.9892,0.1555,0.8102,0.1711,0.2135,0.1927,0.2550,-0.9232,-0.1283,0.6379,0.1044,-0.2067,-0.2293,-0.1779,-0.9344,0.0521,-0.2842,0.9574
10.3223,-0.0103,1.1334,-0.0185,0.1446,0.0251,0.0149,0.9891,0.1739,0.8164,0.1774,0.2186,0.1607,0.2358,-0.9332,-0.1279,0.6391,0.1038,-0.2064,-0.2291,-0.1766,-0.9347,0.0540,-0.2852,0.9569
10.4052,-0.0105,1.1339,-0.0189,0.1428,0.0251,0.0144,0.9893,0.1862,0.8231,0.1864,0.1654,0.0999,0.1881,-0.9630,-0.1274,0.6409,0.1033,-0.2065,-0.2290,-0.1747,-0.9351,0.0538,-0.2817,0.9580
10.4618,-0.0107,1.1343,-0.0191,0.1421,0.0242,0.0147,0.9894,0.1971,0.8118,0.2077,0.0057,0.1203,0.1885,-0.9747,-0.1280,0.6412,0.1033,-0.2051,-0.2305,-0.1749,-0.9350,0.0520,-0.2806,0.9584
10.5177,-0.0108,1.1339,-0.0184,0.1441,0.0224,0.0149,0.9892,0.1968,0.8061,0.2122,-0.0282,0.1638,0.1729,-0.9708,-0.1279,0.6405,0.1030,-0.2028,-0.2301,-0.1759,-0.9354,0.0486,-0.2845,0.9574
10.6001,-0.0113,1.1337,-0.0178,0.1447,0.0216,0.0150,0.9891,0.1987,0.7930,0.2209,-0.0019,0.1867,0.1925,-0.9634,-0.1277,0.6401,0.1028,-0.2025,-0.2297,-0.1753,-0.9357,0.0472,-0.2857,0.9572
10.6563,-0.0119,1.1334,-0.0175,0.1463,0.0201,0.0154,0.9889,0.1941,0.7931,0.2179,-0.0183,0.1794,0.2141,-0.9600,-0.1282,0.6407,0.1026,-0.2027,-0.2294,-0.1781,-0.9352,0.0443,-0.2886,0.9564
10.7126,-0.0126,1.1332,-0.0176,0.1467,0.0182,0.0152,0.9889,0.1915,0.7942,0.2169,-0.0135,0.1750,0.2210,-0.9593,-0.1284,0.6413,0.1024,-0.2025,-0.2297,-0.1787,-0.9350,0.0404,-0.2896,0.9563
10.7956,-0.0140,1.1327,-0.0178,0.1486,0.0114,0.0155,0.9887,0.1893,0.7962,0.2156,0.0027,0.1734,0.2176,-0.9605,-0.1281,0.6415,0.1031,-0.2036,-0.2291,-0.1777,-0.9351,0.0273,-0.2935,0.9556
10.8505,-0.0158,1.1328,-0.0180,0.1495,0.0027,0.0162,0.9886,0.1839,0.7998,0.2188,0.0227,0.1607,0.2280,-0.9600,-0.1279,0.6426,0.1017,-0.2027,-0.2287,-0.1798,-0.9350,0.0101,-0.2956,0.9553
10.9072,-0.0167,1.1327,-0.0184,0.1489,-0.0030,0.0161,0.9887,0.1768,0.8045,0.2219,0.0646,0.1427,0.2552,-0.9541,-0.1279,0.6431,0.1018,-0.2042,-0.2282,-0.1815,-0.9345,-0.0011,-0.2945,0.9556
10.9894,-0.0171,1.1325,-0.0187,0.1493,-0.0071,0.0153,0.9886,0.1609,0.8122,0.2268,0.1127,0.0775,0.2752,-0.9516,-0.1277,0.6448,0.1007,-0.2040,-0.2281,-0.1811,-0.9347,-0.0095,-0.2955,0.9553
11.0453,-0.0180,1.1325,-0.0192,0.1492,-0.0133,0.0149,0.9886,0.1454,0.8301,0.2256,0.1832,0.1270,0.3668,-0.9032,-0.1278,0.6432,0.1018,-0.2053,-0.2272,-0.1818,-0.9344,-0.0219,-0.2955,0.9551
11.1010,-0.0184,1.1327,-0.0195,0.1495,-0.0146,0.0155,0.9885,0.1307,0.8420,0.2217,0.2361,0.1614,0.4181,-0.8622,-0.1276,0.6427,0.1022,-0.2058,-0.2256,-0.1829,-0.9345,-0.0243,-0.2960,0.9549
11.1841,-0.0186,1.1328,-0.0200,0.1488,-0.0146,0.0171,0.9886,0.1158,0.8450,0.2217,0.2626,0.2039,0.4250,-0.8419,-0.1288,0.6395,0.1031,-0.2030,-0.2258,-0.1883,-0.9340,-0.0237,-0.2948,0.9553
11.2398,-0.0190,1.1332,-0.0206,0.1469,-0.0164,0.0180,0.9888,0.0927,0.8468,0.2162,0.2543,0.2195,0.4225,-0.8418,-0.1282,0.6360,0.1050,-0.2044,-0.2244,-0.1856,-0.9346,-0.0271,-0.2912,0.9563
11.2952,-0.0191,1.1332,-0.0210,0.1476,-0.0173,0.0174,0.9887,0.0818,0.8408,0.2173,0.2643,0.2451,0.4178,-0.8340,-0.1285,0.6360,0.1046,-0.2033,-0.2244,-0.1850,-0.9349,-0.0291,-0.2925,0.9558
11.3801,-0.0185,1.1333,-0.0201,0.1470,-0.0156,0.0173,0.9889,0.0744,0.8326,0.2222,0.2470,0.2451,0.4140,-0.8411,-0.1285,0.6343,0.1060,-0.2037,-0.2258,-0.1821,-0.9350,-0.0257,-0.2913,0.9563
11.4334,-0.0183,1.1335,-0.0198,0.1462,-0.0152,0.0172,0.9890,0.0802,0.8344,0.2191,0.2148,0.2503,0.4121,-0.8493,-0.1279,0.6374,0.1052,-0.2063,-0.2241,-0.1789,-0.9355,-0.0250,-0.2897,0.9568
11.4895,-0.0180,1.1332,-0.0191,0.1474,-0.0157,0.0176,0.9888,0.0826,0.8306,0.2229,0.2013,0.2444,0.4183,-0.8513,-0.1281,0.6380,0.1051,-0.2064,-0.2233,-0.1809,-0.9353,-0.0259,-0.2921,0.9560
11.5730,-0.0181,1.1328,-0.0184,0.1487,-0.0182,0.0182,0.9885,0.0861,0.8272,0.2255,0.1902,0.2422,0.4235,-0.8519,-0.1279,0.6380,0.1051,-0.2071,-0.2217,-0.1819,-0.9353,-0.0305,-0.2947,0.9551
11.6283,-0.0179,1.1325,-0.0179,0.1493,-0.0205,0.0188,0.9884,0.0849,0.8208,0.2247,0.1954,0.2414,0.4157,-0.8548,-0.1278,0.6377,0.1047,-0.2062,-0.2217,-0.1809,-0.9357,-0.0350,-0.2960,0.9545
11.6841,-0.0178,1.1323,-0.0180,0.1501,-0.0236,0.0183,0.9882,0.0807,0.8160,0.2234,0.1784,0.2541,0.4098,-0.8577,-0.1275,0.6379,0.1051,-0.2071,-0.2214,-0.1807,-0.9357,-0.0412,-0.2976,0.9538
11.7663,-0.0182,1.1324,-0.0183,0.1495,-0.0276,0.0169,0.9882,0.0721,0.8113,0.2192,0.1538,0.2778,0.3884,-0.8650,-0.1274,0.6375,0.1055,-0.2073,-0.2210,-0.1809,-0.9357,-0.0494,-0.2963,0.9538
11.8237,-0.0188,1.1324,-0.0183,0.1490,-0.0321,0.0152,0.9882,0.0581,0.7996,0.2207,0.0802,0.2765,0.4014,-0.8695,-0.1276,0.6377,0.1049,-0.2058,-0.2207,-0.1824,-0.9358,-0.0590,-0.2955,0.9535
11.8791,-0.0194,1.1325,-0.0181,0.1484,-0.0344,0.0150,0.9882,0.0477,0.7933,0.2214,0.0926,0.2718,0.3749,-0.8815,-0.1277,0.6371,0.1049,-0.2048,-0.2217,-0.1801,-0.9362,-0.0636,-0.2943,0.9536
11.9621,-0.0197,1.1323,-0.0179,0.1489,-0.0351,0.0155,0.9881,0.0354,0.7852,0.2202,0.0981,0.2668,0.3658,-0.8862,-0.1280,0.6369,0.1048,-0.2046,-0.2210,-0.1809,-0.9363,-0.0647,-0.2954,0.9532
12.0179,-0.0205,1.1322,-0.0177,0.1492,-0.0370,0.0155,0.9880,0.0315,0.7844,0.2160,0.0965,0.2641,0.3560,-0.8912,-0.1285,0.6368,0.1044,-0.2036,-0.2213,-0.1845,-0.9357,-0.0685,-0.2959,0.9528
12.0740,-0.0206,1.1321,-0.0176,0.1501,-0.0377,0.0158,0.9878,0.0308,0.7841,0.2148,0.0987,0.2631,0.3665,-0.8870,-0.1289,0.6362,0.1043,-0.2029,-0.2228,-0.1831,-0.9358,-0.0698,-0.2978,0.9521
12.1573,-0.0206,1.1321,-0.0176,0.1491,-0.0383,0.0169,0.9879,0.0303,0.7832,0.2157,0.0935,0.2589,0.3672,-0.8885,-0.1284,0.6366,0.1042,-0.2031,-0.2229,-0.1795,-0.9364,-0.0706,-0.2958,0.9526
12.2130,-0.0207,1.1321,-0.0176,0.1488,-0.0392,0.0177,0.9879,0.0321,0.7847,0.2146,0.0891,0.2612,0.3556,-0.8930,-0.1287,0.6364,0.1043,-0.2030,-0.2232,-0.1817,-0.9359,-0.0722,-0.2953,0.9527
12.2688,-0.0207,1.1321,-0.0176,0.1491,-0.0396,0.0176,0.9879,0.0315,0.7827,0.2147,0.0897,0.2599,0.3535,-0.8941,-0.1287,0.6360,0.1043,-0.2024,-0.2242,-0.1818,-0.9358,-0.0731,-0.2960,0.9524
12.3502,-0.0207,1.1320,-0.0173,0.1492,-0.0401,0.0174,0.9878,0.0295,0.7790,0.2161,0.0884,0.2624,0.3459,-0.8965,-0.1287,0.6355,0.1036,-0.1981,-0.2246,-0.1845,-0.9361,-0.0740,-0.2962,0.9522
12.4076,-0.0207,1.1319,-0.0170,0.1492,-0.0407,0.0170,0.9878,0.0256,0.7751,0.2179,0.0795,0.2685,0.3265,-0.9028,-0.1289,0.6346,0.1040,-0.1980,-0.2261,-0.1820,-0.9362,-0.0753,-0.2961,0.9522
12.4638,-0.0206,1.1317,-0.0168,0.1500,-0.0407,0.0168,0.9877,0.0243,0.7702,0.2220,0.0705,0.2730,0.3209,-0.9042,-0.1288,0.6349,0.1041,-0.1988,-0.2255,-0.1821,-0.9362,-0.0754,-0.2976,0.9517
12.5455,-0.0212,1.1316,-0.0165,0.1497,-0.0410,0.0180,0.9877,0.0246,0.7649,0.2246,0.0711,0.2846,0.3158,-0.9023,-0.1279,0.6357,0.1042,-0.2010,-0.2238,-0.1795,-0.9366,-0.0756,-0.2972,0.9518
12.6015,-0.0219,1.1314,-0.0162,0.1502,-0.0417,0.0190,0.9876,0.0221,0.7597,0.2289,0.0713,0.2896,0.3073,-0.9037,-0.1290,0.6375,0.1036,-0.1985,-0.2265,-0.1827,-0.9359,-0.0767,-0.2982,0.9514
12.6568,-0.0222,1.1313,-0.0162,0.1500,-0.0427,0.0199,0.9876,0.0216,0.7595,0.2291,0.0652,0.2834,0.3122,-0.9044,-0.1289,0.6364,0.1039,-0.1987,-0.2262,-0.1816,-0.9361,-0.0783,-0.2979,0.9514
12.7394,-0.0222,1.1314,-0.0164,0.1495,-0.0424,0.0195,0.9877,0.0225,0.7579,0.2295,0.0489,0.2716,0.3244,-0.9048,-0.1286,0.6371,0.1037,-0.1986,-0.2238,-0.1829,-0.9365,-0.0779,-0.2969,0.9517
12.7953,-0.0224,1.1316,-0.0165,0.1478,-0.0422,0.0197,0.9879,0.0229,0.7547,0.2316,0.0579,0.2734,0.3228,-0.9043,-0.1287,0.6363,0.1039,-0.1992,-0.2247,-0.1840,-0.9359,-0.0775,-0.2937,0.9527
12.8515,-0.0224,1.1317,-0.0167,0.1472,-0.0417,0.0204,0.9880,0.0222,0.7546,0.2310,0.0617,0.2717,0.3218,-0.9049,-0.1288,0.6354,0.1042,-0.1989,-0.2246,-0.1842,-0.9360,-0.0764,-0.2926,0.9532
12.9342,-0.0223,1.1318,-0.0168,0.1476,-0.0417,0.0204,0.9880,0.0226,0.7572,0.2291,0.0676,0.2727,0.3176,-0.9056,-0.1288,0.6365,0.1041,-0.1996,-0.2239,-0.1854,-0.9358,-0.0764,-0.2933,0.9530
12.9892,-0.0226,1.1316,-0.0170,0.1479,-0.0416,0.0206,0.9879,0.0223,0.7561,0.2295,0.0660,0.2646,0.3156,-0.9089,-0.1287,0.6363,0.1041,-0.1990,-0.2244,-0.1827,-0.9363,-0.0762,-0.2940,0.9528
13.0453,-0.0231,1.1318,-0.0166,0.1478,-0.0423,0.0212,0.9879,0.0226,0.7556,0.2292,0.0657,0.2612,0.3149,-0.9101,-0.1285,0.6364,0.1043,-0.1999,-0.2242,-0.1810,-0.9365,-0.0773,-0.2938,0.9527
